timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
2497416000,2497412000,0.720,0.011,0.008,0.693,0.999,-4.656e-10,0.0,0.004,3
2497516000,2497512000,0.719,0.023,0.021,0.693,0.999,-4.656e-10,0.0,0.004,3
2497616000,2497612000,0.718,0.041,0.037,0.692,0.999,-4.656e-10,0.0,0.004,3
2497716000,2497712000,0.717,0.059,0.056,0.691,0.999,-4.656e-10,0.0,0.004,3
2497816000,2497812000,0.715,0.079,0.074,0.690,0.999,-4.656e-10,0.0,0.004,3
2497916000,2497912000,0.713,0.097,0.092,0.687,0.999,-4.656e-10,0.0,0.004,3
2498016000,2498012000,0.711,0.114,0.108,0.684,0.999,-4.656e-10,0.0,0.004,3
2498116000,2498112000,0.710,0.128,0.122,0.680,0.999,-4.656e-10,0.0,0.004,3
2498216000,2498212000,0.711,0.141,0.133,0.675,0.999,-4.656e-10,0.0,0.004,3
2498316000,2498312000,0.715,0.151,0.142,0.667,0.999,-4.656e-10,0.0,0.004,3
2498416000,2498412000,0.723,0.160,0.147,0.655,0.999,-4.656e-10,0.0,0.004,3
2498516000,2498512000,0.732,0.168,0.149,0.642,0.999,-4.656e-10,0.0,0.004,3
2498616000,2498612000,0.739,0.174,0.149,0.632,0.999,-4.656e-10,0.0,0.004,3
2498716000,2498712000,0.741,0.177,0.150,0.629,0.999,-4.656e-10,0.0,0.004,3
2498816000,2498812000,0.739,0.178,0.150,0.631,0.999,-4.656e-10,0.0,0.004,3
2498916000,2498912000,0.735,0.177,0.151,0.636,0.999,-4.656e-10,0.0,0.004,3
2499016000,2499012000,0.732,0.175,0.151,0.640,0.999,-4.656e-10,0.0,0.004,3
2499116000,2499112000,0.730,0.173,0.151,0.642,0.999,-4.656e-10,0.0,0.004,3
2499216000,2499212000,0.730,0.172,0.150,0.643,0.999,-4.656e-10,0.0,0.004,3
2499316000,2499312000,0.731,0.168,0.147,0.644,0.999,-4.656e-10,0.0,0.004,3
2499416000,2499412000,0.733,0.158,0.137,0.646,0.999,-4.656e-10,0.0,0.004,3
2499516000,2499512000,0.736,0.141,0.123,0.649,0.999,-4.656e-10,0.0,0.004,3
2499616000,2499612000,0.739,0.121,0.105,0.653,0.999,-4.656e-10,0.0,0.004,3
2499716000,2499712000,0.742,0.100,0.087,0.656,0.999,-4.656e-10,0.0,0.004,3
2499816000,2499812000,0.744,0.079,0.068,0.659,0.999,-4.656e-10,0.0,0.004,3
2499916000,2499912000,0.745,0.059,0.051,0.661,0.999,-4.656e-10,0.0,0.004,3
2500016000,2500012000,0.746,0.041,0.035,0.663,0.999,-4.656e-10,0.0,0.004,3
2500116000,2500112000,0.746,0.026,0.021,0.664,0.999,-4.656e-10,0.0,0.004,3
2500216000,2500212000,0.747,0.014,0.010,0.664,0.999,-4.656e-10,0.0,0.004,3
2500316000,2500312000,0.747,0.004,0.001,0.664,0.999,-4.656e-10,0.0,0.004,3
2500416000,2500412000,0.747,-0.003,-0.004,0.664,0.999,-4.656e-10,0.0,0.004,3
2500516000,2500512000,0.747,-0.008,-0.009,0.664,0.999,-4.656e-10,0.0,0.004,3
2500616000,2500612000,0.747,-0.012,-0.012,0.664,0.999,-4.656e-10,0.0,0.004,3
2500716000,2500712000,0.747,-0.014,-0.014,0.664,0.999,-4.656e-10,0.0,0.004,3
2500816000,2500812000,0.747,-0.015,-0.015,0.663,0.999,-4.656e-10,0.0,0.004,3
2500916000,2500912000,0.747,-0.018,-0.017,0.663,0.999,-4.656e-10,0.0,0.004,3
2501016000,2501012000,0.747,-0.028,-0.026,0.662,0.999,-4.656e-10,0.0,0.004,3
2501116000,2501112000,0.747,-0.043,-0.039,0.661,0.999,-4.656e-10,0.0,0.004,3
2501216000,2501212000,0.746,-0.061,-0.055,0.660,0.999,-4.656e-10,0.0,0.004,3
2501316000,2501312000,0.744,-0.079,-0.071,0.659,0.999,-4.656e-10,0.0,0.004,3
2501416000,2501412000,0.742,-0.097,-0.087,0.657,0.999,-4.656e-10,0.0,0.004,3
2501516000,2501512000,0.739,-0.114,-0.102,0.654,0.999,-4.656e-10,0.0,0.004,3
2501616000,2501612000,0.737,-0.129,-0.115,0.652,0.999,-4.656e-10,0.0,0.004,3
2501716000,2501712000,0.735,-0.141,-0.126,0.650,0.999,-4.656e-10,0.0,0.004,3
2501816000,2501812000,0.733,-0.152,-0.135,0.648,0.999,-4.656e-10,0.0,0.004,3
2501916000,2501912000,0.731,-0.160,-0.142,0.647,0.999,-4.656e-10,0.0,0.004,3
2502016000,2502012000,0.730,-0.165,-0.147,0.646,0.999,-4.656e-10,0.0,0.004,3
2502116000,2502112000,0.729,-0.169,-0.151,0.645,0.999,-4.656e-10,0.0,0.004,3
2502216000,2502212000,0.728,-0.172,-0.153,0.645,0.999,-4.656e-10,0.0,0.004,3
2502316000,2502312000,0.728,-0.173,-0.154,0.644,0.999,-4.656e-10,0.0,0.004,3
2502416000,2502412000,0.728,-0.173,-0.154,0.644,0.999,-4.656e-10,0.0,0.004,3
2502516000,2502512000,0.728,-0.172,-0.154,0.645,0.999,-4.656e-10,0.0,0.004,3
2502616000,2502612000,0.728,-0.171,-0.153,0.645,0.999,-4.656e-10,0.0,0.004,3
2502716000,2502712000,0.728,-0.165,-0.152,0.646,0.999,-4.656e-10,0.0,0.004,3
2502816000,2502812000,0.731,-0.154,-0.141,0.648,0.999,-4.656e-10,0.0,0.004,3
2502916000,2502912000,0.735,-0.137,-0.125,0.651,0.999,-4.656e-10,0.0,0.004,3
2503016000,2503012000,0.738,-0.117,-0.107,0.654,0.999,-4.656e-10,0.0,0.004,3
2503116000,2503112000,0.741,-0.095,-0.088,0.657,0.999,-4.656e-10,0.0,0.004,3
2503216000,2503212000,0.744,-0.075,-0.069,0.659,0.999,-4.656e-10,0.0,0.004,3
2503316000,2503312000,0.746,-0.055,-0.051,0.661,0.999,-4.656e-10,0.0,0.004,3
2503416000,2503412000,0.747,-0.038,-0.036,0.662,0.999,-4.656e-10,0.0,0.004,3
2503516000,2503512000,0.748,-0.023,-0.022,0.662,0.999,-4.656e-10,0.0,0.004,3
2503616000,2503612000,0.748,-0.011,-0.012,0.662,0.999,-4.656e-10,0.0,0.004,3
2503716000,2503712000,0.748,-0.001,-0.003,0.662,0.999,-4.656e-10,0.0,0.004,3
2503816000,2503812000,0.748,0.005,0.002,0.662,0.999,-4.656e-10,0.0,0.004,3
2503916000,2503912000,0.748,0.010,0.007,0.662,0.999,-4.656e-10,0.0,0.004,3
2504016000,2504012000,0.748,0.013,0.010,0.662,0.999,-4.656e-10,0.0,0.004,3
2504116000,2504112000,0.749,0.015,0.011,0.662,0.999,-4.656e-10,0.0,0.004,3
2504216000,2504212000,0.748,0.017,0.013,0.662,0.999,-4.656e-10,0.0,0.004,3
2504316000,2504312000,0.748,0.024,0.019,0.662,0.999,-4.656e-10,0.0,0.004,3
2504416000,2504412000,0.747,0.038,0.031,0.661,0.999,-4.656e-10,0.0,0.004,3
2504516000,2504512000,0.746,0.055,0.046,0.661,0.999,-4.656e-10,0.0,0.004,3
2504616000,2504612000,0.745,0.073,0.063,0.659,0.999,-4.656e-10,0.0,0.004,3
2504716000,2504712000,0.743,0.092,0.079,0.657,0.999,-4.656e-10,0.0,0.004,3
2504816000,2504812000,0.740,0.109,0.094,0.655,0.999,-4.656e-10,0.0,0.004,3
2504916000,2504912000,0.738,0.125,0.108,0.653,0.999,-4.656e-10,0.0,0.004,3
2505016000,2505012000,0.735,0.139,0.121,0.651,0.999,-4.656e-10,0.0,0.004,3
2505116000,2505112000,0.733,0.150,0.131,0.649,0.999,-4.656e-10,0.0,0.004,3
2505216000,2505212000,0.731,0.159,0.138,0.647,0.999,-4.656e-10,0.0,0.004,3
2505316000,2505312000,0.730,0.165,0.144,0.646,0.999,-4.656e-10,0.0,0.004,3
2505416000,2505412000,0.729,0.170,0.149,0.645,0.999,-4.656e-10,0.0,0.004,3
2505516000,2505512000,0.728,0.173,0.151,0.644,0.999,-4.656e-10,0.0,0.004,3
2505616000,2505612000,0.728,0.174,0.152,0.644,0.999,-4.656e-10,0.0,0.004,3
2505716000,2505708000,0.728,0.175,0.153,0.644,0.999,-4.656e-10,0.0,0.004,3
2505816000,2505812000,0.728,0.175,0.152,0.644,0.999,-4.656e-10,0.0,0.004,3
2505916000,2505912000,0.728,0.174,0.152,0.644,0.999,-4.656e-10,0.0,0.004,3
2506016000,2506012000,0.729,0.172,0.151,0.644,0.999,-4.656e-10,0.0,0.004,3
2506116000,2506112000,0.730,0.169,0.147,0.645,0.999,-4.656e-10,0.0,0.004,3
2506216000,2506212000,0.732,0.157,0.137,0.647,0.999,-4.656e-10,0.0,0.004,3
2506316000,2506312000,0.736,0.140,0.121,0.650,0.999,-4.656e-10,0.0,0.004,3
2506416000,2506412000,0.739,0.120,0.103,0.653,0.999,-4.656e-10,0.0,0.004,3
2506516000,2506512000,0.742,0.098,0.084,0.656,0.999,-4.656e-10,0.0,0.004,3
2506616000,2506612000,0.745,0.077,0.065,0.658,0.999,-4.656e-10,0.0,0.004,3
2506716000,2506712000,0.747,0.057,0.048,0.660,0.999,-4.656e-10,0.0,0.004,3
2506816000,2506812000,0.748,0.040,0.032,0.661,0.999,-4.656e-10,0.0,0.004,3
2506916000,2506912000,0.748,0.025,0.019,0.662,0.999,-4.656e-10,0.0,0.004,3
2507016000,2507012000,0.748,0.013,0.008,0.662,0.999,-4.656e-10,0.0,0.004,3
2507116000,2507112000,0.749,0.003,0.000,0.662,0.999,-4.656e-10,0.0,0.004,3
2507216000,2507212000,0.749,-0.003,-0.006,0.662,0.999,-4.656e-10,0.0,0.004,3
2507316000,2507312000,0.748,-0.008,-0.010,0.662,0.999,-4.656e-10,0.0,0.004,3
2507416000,2507412000,0.748,-0.012,-0.013,0.662,0.999,-4.656e-10,0.0,0.004,3
2507516000,2507512000,0.748,-0.014,-0.015,0.662,0.999,-4.656e-10,0.0,0.004,3
2507616000,2507612000,0.748,-0.016,-0.016,0.662,0.999,-4.656e-10,0.0,0.004,3
2507716000,2507712000,0.748,-0.017,-0.018,0.662,0.999,-4.656e-10,0.0,0.004,3
2507816000,2507812000,0.748,-0.024,-0.023,0.662,0.999,-4.656e-10,0.0,0.004,3
2507916000,2507912000,0.748,-0.038,-0.035,0.661,0.999,-4.656e-10,0.0,0.004,3
2508016000,2508012000,0.747,-0.055,-0.049,0.660,0.999,-4.656e-10,0.0,0.004,3
2508116000,2508112000,0.745,-0.073,-0.065,0.659,0.999,-4.656e-10,0.0,0.004,3
2508216000,2508212000,0.743,-0.091,-0.081,0.657,0.999,-4.656e-10,0.0,0.004,3
2508316000,2508312000,0.741,-0.108,-0.097,0.655,0.999,-4.656e-10,0.0,0.004,3
2508416000,2508412000,0.738,-0.124,-0.110,0.653,0.999,-4.656e-10,0.0,0.004,3
2508516000,2508512000,0.736,-0.137,-0.122,0.651,0.999,-4.656e-10,0.0,0.004,3
2508616000,2508612000,0.734,-0.148,-0.132,0.649,0.999,-4.656e-10,0.0,0.004,3
2508716000,2508712000,0.732,-0.157,-0.140,0.647,0.999,-4.656e-10,0.0,0.004,3
2508816000,2508812000,0.730,-0.164,-0.145,0.646,0.999,-4.656e-10,0.0,0.004,3
2508916000,2508912000,0.729,-0.168,-0.150,0.645,0.999,-4.656e-10,0.0,0.004,3
2509016000,2509012000,0.729,-0.171,-0.152,0.644,0.999,-4.656e-10,0.0,0.004,3
2509116000,2509112000,0.728,-0.173,-0.153,0.644,0.999,-4.656e-10,0.0,0.004,3
2509216000,2509208000,0.728,-0.173,-0.154,0.644,0.999,-4.656e-10,0.0,0.004,3
2509316000,2509312000,0.728,-0.173,-0.154,0.644,0.999,-4.656e-10,0.0,0.004,3
2509416000,2509412000,0.728,-0.172,-0.153,0.644,0.999,-4.656e-10,0.0,0.004,3
2509516000,2509512000,0.728,-0.169,-0.154,0.645,0.999,-4.656e-10,0.0,0.004,3
2509616000,2509612000,0.729,-0.167,-0.154,0.645,0.999,-4.656e-10,0.0,0.004,3
2509716000,2509712000,0.730,-0.162,-0.148,0.645,0.999,-4.656e-10,0.0,0.004,3
2509816000,2509812000,0.733,-0.150,-0.136,0.648,0.999,-4.656e-10,0.0,0.004,3
2509916000,2509912000,0.737,-0.133,-0.120,0.651,0.999,-4.656e-10,0.0,0.004,3
2510016000,2510012000,0.740,-0.112,-0.102,0.654,0.999,-4.656e-10,0.0,0.004,3
2510116000,2510112000,0.743,-0.091,-0.083,0.657,0.999,-4.656e-10,0.0,0.004,3
2510216000,2510212000,0.745,-0.070,-0.065,0.659,0.999,-4.656e-10,0.0,0.004,3
2510316000,2510312000,0.747,-0.051,-0.048,0.660,0.999,-4.656e-10,0.0,0.004,3
2510416000,2510412000,0.748,-0.035,-0.033,0.661,0.999,-4.656e-10,0.0,0.004,3
2510516000,2510512000,0.748,-0.021,-0.021,0.662,0.999,-4.656e-10,0.0,0.004,3
2510616000,2510612000,0.749,-0.009,-0.010,0.662,0.999,-4.656e-10,0.0,0.004,3
2510716000,2510712000,0.749,-0.000,-0.002,0.662,0.999,-4.656e-10,0.0,0.004,3
2510816000,2510812000,0.749,0.006,0.003,0.662,0.999,-4.656e-10,0.0,0.004,3
2510916000,2510912000,0.749,0.010,0.007,0.662,0.999,-4.656e-10,0.0,0.004,3
2511016000,2511012000,0.749,0.014,0.010,0.662,0.999,-4.656e-10,0.0,0.004,3
2511116000,2511112000,0.748,0.020,0.016,0.662,0.999,-4.656e-10,0.0,0.004,3
2511216000,2511212000,0.748,0.032,0.026,0.661,0.999,-4.656e-10,0.0,0.004,3
2511316000,2511312000,0.747,0.048,0.041,0.661,0.999,-4.656e-10,0.0,0.004,3
2511416000,2511412000,0.745,0.067,0.057,0.660,0.999,-4.656e-10,0.0,0.004,3
2511516000,2511512000,0.743,0.085,0.074,0.658,0.999,-4.656e-10,0.0,0.004,3
2511616000,2511612000,0.741,0.103,0.090,0.656,0.999,-4.656e-10,0.0,0.004,3
2511720000,2511712000,0.739,0.120,0.104,0.654,0.999,-4.656e-10,0.0,0.004,3
2511820000,2511816000,0.736,0.135,0.118,0.651,0.999,-4.656e-10,0.0,0.004,3
2511920000,2511916000,0.734,0.147,0.128,0.649,0.999,-4.656e-10,0.0,0.004,3
2512020000,2512016000,0.732,0.156,0.137,0.647,0.999,-4.656e-10,0.0,0.004,3
2512120000,2512116000,0.730,0.164,0.143,0.646,0.999,-4.656e-10,0.0,0.004,3
2512220000,2512216000,0.729,0.169,0.148,0.645,0.999,-4.656e-10,0.0,0.004,3
2512320000,2512316000,0.729,0.172,0.151,0.644,0.999,-4.656e-10,0.0,0.004,3
2512420000,2512416000,0.728,0.174,0.153,0.644,0.999,-4.656e-10,0.0,0.004,3
2512520000,2512516000,0.728,0.175,0.153,0.644,0.999,-4.656e-10,0.0,0.004,3
2512620000,2512616000,0.728,0.175,0.153,0.644,0.999,-4.656e-10,0.0,0.004,3
2512720000,2512716000,0.728,0.174,0.152,0.644,0.999,-4.656e-10,0.0,0.004,3
2512820000,2512816000,0.729,0.172,0.150,0.645,0.999,-4.656e-10,0.0,0.004,3
2512920000,2512916000,0.731,0.163,0.142,0.646,0.999,-4.656e-10,0.0,0.004,3
2513020000,2513016000,0.734,0.148,0.128,0.649,0.999,-4.656e-10,0.0,0.004,3
2513120000,2513116000,0.738,0.128,0.111,0.652,0.999,-4.656e-10,0.0,0.004,3
2513220000,2513216000,0.741,0.107,0.092,0.655,0.999,-4.656e-10,0.0,0.004,3
2513320000,2513316000,0.744,0.085,0.073,0.658,0.999,-4.656e-10,0.0,0.004,3
2513420000,2513416000,0.746,0.065,0.055,0.659,0.999,-4.656e-10,0.0,0.004,3
2513520000,2513516000,0.747,0.047,0.039,0.661,0.999,-4.656e-10,0.0,0.004,3
2513620000,2513616000,0.748,0.031,0.025,0.661,0.999,-4.656e-10,0.0,0.004,3
2513720000,2513716000,0.749,0.017,0.013,0.662,0.999,-4.656e-10,0.0,0.004,3
2513820000,2513816000,0.749,0.007,0.003,0.662,0.999,-4.656e-10,0.0,0.004,3
2513920000,2513916000,0.749,-0.000,-0.003,0.662,0.999,-4.656e-10,0.0,0.004,3
2514020000,2514016000,0.749,-0.006,-0.008,0.662,0.999,-4.656e-10,0.0,0.004,3
2514120000,2514116000,0.749,-0.010,-0.012,0.662,0.999,-4.656e-10,0.0,0.004,3
2514220000,2514216000,0.748,-0.013,-0.014,0.662,0.999,-4.656e-10,0.0,0.004,3
2514320000,2514316000,0.748,-0.015,-0.016,0.662,0.999,-4.656e-10,0.0,0.004,3
2514420000,2514416000,0.748,-0.020,-0.020,0.662,0.999,-4.656e-10,0.0,0.004,3
2514520000,2514516000,0.748,-0.027,-0.026,0.661,0.999,-4.656e-10,0.0,0.004,3
2514620000,2514616000,0.748,-0.038,-0.035,0.661,0.999,-4.656e-10,0.0,0.004,3
2514720000,2514716000,0.747,-0.053,-0.049,0.660,0.999,-4.656e-10,0.0,0.004,3
2514820000,2514816000,0.745,-0.070,-0.064,0.659,0.999,-4.656e-10,0.0,0.004,3
2514920000,2514916000,0.744,-0.088,-0.079,0.657,0.999,-4.656e-10,0.0,0.004,3
2515020000,2515016000,0.741,-0.105,-0.094,0.655,0.999,-4.656e-10,0.0,0.004,3
2515120000,2515116000,0.739,-0.121,-0.108,0.653,0.999,-4.656e-10,0.0,0.004,3
2515220000,2515216000,0.736,-0.134,-0.120,0.651,0.999,-4.656e-10,0.0,0.004,3
2515320000,2515316000,0.734,-0.146,-0.130,0.649,0.999,-4.656e-10,0.0,0.004,3
2515420000,2515416000,0.732,-0.155,-0.138,0.647,0.999,-4.656e-10,0.0,0.004,3
2515520000,2515516000,0.731,-0.161,-0.144,0.646,0.999,-4.656e-10,0.0,0.004,3
2515620000,2515616000,0.731,-0.159,-0.144,0.647,0.999,-4.656e-10,0.0,0.004,3
2515720000,2515716000,0.733,-0.149,-0.135,0.649,0.999,-4.656e-10,0.0,0.004,3
2515820000,2515816000,0.736,-0.134,-0.122,0.651,0.999,-4.656e-10,0.0,0.004,3
2515920000,2515916000,0.739,-0.115,-0.105,0.654,0.999,-4.656e-10,0.0,0.004,3
2516020000,2516016000,0.742,-0.094,-0.087,0.657,0.999,-4.656e-10,0.0,0.004,3
2516120000,2516116000,0.745,-0.074,-0.068,0.659,0.999,-4.656e-10,0.0,0.004,3
2516220000,2516216000,0.746,-0.056,-0.052,0.660,0.999,-4.656e-10,0.0,0.004,3
2516320000,2516316000,0.747,-0.041,-0.038,0.661,0.999,-4.656e-10,0.0,0.004,3
2516420000,2516416000,0.748,-0.033,-0.031,0.661,0.999,-4.656e-10,0.0,0.004,3
2516520000,2516516000,0.748,-0.032,-0.030,0.661,0.999,-4.656e-10,0.0,0.004,3
2516620000,2516616000,0.748,-0.040,-0.037,0.661,0.999,-4.656e-10,0.0,0.004,3
2516720000,2516716000,0.747,-0.052,-0.048,0.660,0.999,-4.656e-10,0.0,0.004,3
2516820000,2516816000,0.746,-0.067,-0.061,0.659,0.999,-4.656e-10,0.0,0.004,3
2516920000,2516916000,0.744,-0.083,-0.075,0.657,0.999,-4.656e-10,0.0,0.004,3
2517020000,2517016000,0.742,-0.099,-0.089,0.656,0.999,-4.656e-10,0.0,0.004,3
2517120000,2517116000,0.740,-0.114,-0.102,0.654,0.999,-4.656e-10,0.0,0.004,3
2517220000,2517216000,0.737,-0.128,-0.114,0.652,0.999,-4.656e-10,0.0,0.004,3
2517320000,2517316000,0.735,-0.139,-0.124,0.650,0.999,-4.656e-10,0.0,0.004,3
2517420000,2517416000,0.733,-0.149,-0.133,0.649,0.999,-4.656e-10,0.0,0.004,3
2517520000,2517516000,0.732,-0.157,-0.140,0.647,0.999,-4.656e-10,0.0,0.004,3
2517620000,2517616000,0.731,-0.162,-0.145,0.646,0.999,-4.656e-10,0.0,0.004,3
2517720000,2517716000,0.730,-0.166,-0.148,0.645,0.999,-4.656e-10,0.0,0.004,3
2517820000,2517816000,0.729,-0.169,-0.150,0.645,0.999,-4.656e-10,0.0,0.004,3
2517920000,2517916000,0.729,-0.169,-0.151,0.645,0.999,-4.656e-10,0.0,0.004,3
2518020000,2518016000,0.730,-0.164,-0.146,0.646,0.999,-4.656e-10,0.0,0.004,3
2518120000,2518116000,0.733,-0.151,-0.135,0.648,0.999,-4.656e-10,0.0,0.004,3
2518220000,2518216000,0.736,-0.133,-0.119,0.651,0.999,-4.656e-10,0.0,0.004,3
2518320000,2518316000,0.740,-0.112,-0.101,0.655,0.999,-4.656e-10,0.0,0.004,3
2518420000,2518416000,0.743,-0.091,-0.082,0.657,0.999,-4.656e-10,0.0,0.004,3
2518520000,2518516000,0.745,-0.070,-0.063,0.659,0.999,-4.656e-10,0.0,0.004,3
2518620000,2518616000,0.747,-0.051,-0.047,0.660,0.999,-4.656e-10,0.0,0.004,3
2518720000,2518716000,0.748,-0.034,-0.032,0.661,0.999,-4.656e-10,0.0,0.004,3
2518820000,2518816000,0.748,-0.020,-0.019,0.662,0.999,-4.656e-10,0.0,0.004,3
2518920000,2518916000,0.749,-0.009,-0.009,0.662,0.999,-4.656e-10,0.0,0.004,3
2519020000,2519016000,0.749,-0.000,-0.001,0.662,0.999,-4.656e-10,0.0,0.004,3
2519120000,2519116000,0.749,0.006,0.003,0.662,0.999,-4.656e-10,0.0,0.004,3
2519220000,2519212000,0.749,0.009,0.007,0.662,0.999,-4.656e-10,0.0,0.004,3
2519320000,2519316000,0.749,0.009,0.006,0.662,0.999,-4.656e-10,0.0,0.004,3
2519420000,2519416000,0.749,0.000,-0.000,0.662,0.999,-4.656e-10,0.0,0.004,3
2519520000,2519516000,0.749,-0.015,-0.014,0.661,0.999,-4.656e-10,0.0,0.004,3
2519620000,2519616000,0.748,-0.034,-0.031,0.661,0.999,-4.656e-10,0.0,0.004,3
2519720000,2519716000,0.747,-0.055,-0.050,0.660,0.999,-4.656e-10,0.0,0.004,3
2519820000,2519816000,0.745,-0.077,-0.069,0.658,0.999,-4.656e-10,0.0,0.004,3
2519920000,2519916000,0.742,-0.097,-0.087,0.656,0.999,-4.656e-10,0.0,0.004,3
2520020000,2520016000,0.740,-0.115,-0.103,0.654,0.999,-4.656e-10,0.0,0.004,3
2520120000,2520116000,0.737,-0.131,-0.117,0.652,0.999,-4.656e-10,0.0,0.004,3
2520220000,2520216000,0.734,-0.144,-0.128,0.649,0.999,-4.656e-10,0.0,0.004,3
2520324000,2520316000,0.732,-0.155,-0.138,0.648,0.999,-4.656e-10,0.0,0.004,3
2520424000,2520420000,0.730,-0.163,-0.145,0.646,0.999,-4.656e-10,0.0,0.004,3
2520524000,2520520000,0.729,-0.168,-0.149,0.645,0.999,-4.656e-10,0.0,0.004,3
2520624000,2520620000,0.728,-0.171,-0.152,0.644,0.999,-4.656e-10,0.0,0.004,3
2520724000,2520720000,0.728,-0.173,-0.154,0.644,0.999,-4.656e-10,0.0,0.004,3
2520824000,2520820000,0.728,-0.174,-0.154,0.644,0.999,-4.656e-10,0.0,0.004,3
2520924000,2520920000,0.728,-0.173,-0.154,0.644,0.999,-4.656e-10,0.0,0.004,3
2521024000,2521020000,0.728,-0.172,-0.153,0.644,0.999,-4.656e-10,0.0,0.004,3
2521124000,2521120000,0.729,-0.169,-0.151,0.645,0.999,-4.656e-10,0.0,0.004,3
2521224000,2521220000,0.731,-0.159,-0.142,0.647,0.999,-4.656e-10,0.0,0.004,3
2521324000,2521320000,0.735,-0.142,-0.127,0.650,0.999,-4.656e-10,0.0,0.004,3
2521424000,2521420000,0.738,-0.122,-0.109,0.653,0.999,-4.656e-10,0.0,0.004,3
2521524000,2521520000,0.741,-0.101,-0.090,0.656,0.999,-4.656e-10,0.0,0.004,3
2521624000,2521620000,0.744,-0.079,-0.072,0.658,0.999,-4.656e-10,0.0,0.004,3
2521724000,2521720000,0.746,-0.059,-0.054,0.660,0.999,-4.656e-10,0.0,0.004,3
2521824000,2521820000,0.747,-0.042,-0.038,0.661,0.999,-4.656e-10,0.0,0.004,3
2521924000,2521920000,0.748,-0.026,-0.025,0.661,0.999,-4.656e-10,0.0,0.004,3
2522024000,2522020000,0.749,-0.014,-0.013,0.662,0.999,-4.656e-10,0.0,0.004,3
2522124000,2522120000,0.749,-0.003,-0.004,0.662,0.999,-4.656e-10,0.0,0.004,3
2522224000,2522220000,0.749,0.003,0.002,0.662,0.999,-4.656e-10,0.0,0.004,3
2522324000,2522320000,0.749,0.009,0.006,0.662,0.999,-4.656e-10,0.0,0.004,3
2522424000,2522420000,0.749,0.012,0.010,0.662,0.999,-4.656e-10,0.0,0.004,3
2522524000,2522520000,0.749,0.015,0.011,0.662,0.999,-4.656e-10,0.0,0.004,3
2522624000,2522620000,0.749,0.016,0.012,0.662,0.999,-4.656e-10,0.0,0.004,3
2522724000,2522720000,0.748,0.019,0.015,0.662,0.999,-4.656e-10,0.0,0.004,3
2522824000,2522820000,0.748,0.028,0.023,0.662,0.999,-4.656e-10,0.0,0.004,3
2522924000,2522920000,0.747,0.042,0.036,0.661,0.999,-4.656e-10,0.0,0.004,3
2523024000,2523020000,0.746,0.060,0.052,0.660,0.999,-4.656e-10,0.0,0.004,3
2523124000,2523120000,0.744,0.078,0.068,0.659,0.999,-4.656e-10,0.0,0.004,3
2523224000,2523220000,0.742,0.096,0.084,0.657,0.999,-4.656e-10,0.0,0.004,3
2523324000,2523320000,0.740,0.113,0.099,0.654,0.999,-4.656e-10,0.0,0.004,3
2523424000,2523420000,0.738,0.128,0.112,0.652,0.999,-4.656e-10,0.0,0.004,3
2523524000,2523520000,0.735,0.141,0.124,0.650,0.999,-4.656e-10,0.0,0.004,3
2523624000,2523620000,0.733,0.152,0.133,0.648,0.999,-4.656e-10,0.0,0.004,3
2523724000,2523720000,0.731,0.160,0.140,0.647,0.999,-4.656e-10,0.0,0.004,3
2523824000,2523820000,0.730,0.166,0.146,0.645,0.999,-4.656e-10,0.0,0.004,3
2523924000,2523920000,0.729,0.170,0.150,0.644,0.999,-4.656e-10,0.0,0.004,3
2524024000,2524020000,0.729,0.173,0.152,0.644,0.999,-4.656e-10,0.0,0.004,3
2524124000,2524120000,0.728,0.174,0.153,0.644,0.999,-4.656e-10,0.0,0.004,3
2524224000,2524220000,0.728,0.174,0.153,0.644,0.999,-4.656e-10,0.0,0.004,3
2524324000,2524320000,0.728,0.174,0.153,0.644,0.999,-4.656e-10,0.0,0.004,3
2524424000,2524420000,0.729,0.173,0.152,0.644,0.999,-4.656e-10,0.0,0.004,3
2524524000,2524520000,0.729,0.171,0.150,0.644,0.999,-4.656e-10,0.0,0.004,3
2524624000,2524620000,0.730,0.168,0.147,0.645,0.999,-4.656e-10,0.0,0.004,3
2524724000,2524720000,0.732,0.158,0.138,0.647,0.999,-4.656e-10,0.0,0.004,3
2524824000,2524820000,0.736,0.141,0.123,0.649,0.999,-4.656e-10,0.0,0.004,3
2524924000,2524920000,0.739,0.121,0.105,0.652,0.999,-4.656e-10,0.0,0.004,3
2525024000,2525020000,0.743,0.100,0.086,0.655,0.999,-4.656e-10,0.0,0.004,3
2525124000,2525120000,0.745,0.079,0.068,0.658,0.999,-4.656e-10,0.0,0.004,3
2525224000,2525220000,0.747,0.059,0.050,0.659,0.999,-4.656e-10,0.0,0.004,3
2525324000,2525320000,0.748,0.041,0.035,0.661,0.999,-4.656e-10,0.0,0.004,3
2525424000,2525420000,0.748,0.026,0.021,0.661,0.999,-4.656e-10,0.0,0.004,3
2525524000,2525520000,0.749,0.013,0.010,0.662,0.999,-4.656e-10,0.0,0.004,3
2525624000,2525620000,0.749,0.003,0.001,0.662,0.999,-4.656e-10,0.0,0.004,3
