timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
2505312000,2505312000,0.146,0.000,-0.001,-0.538,0.047,-0.006
2505412000,2505412000,0.094,0.000,-0.000,-0.474,0.005,-0.013
2505512000,2505512000,0.051,0.000,7.551e-05,-0.378,0.020,0.023
2505612000,2505612000,0.016,0.000,0.000,-0.335,0.011,0.049
2505712000,2505712000,-0.009,0.000,0.000,-0.220,-0.012,0.018
2505812000,2505812000,-0.026,0.000,0.000,-0.107,-0.013,-0.008
2505912000,2505912000,-0.038,0.000,0.000,-0.087,-0.038,-0.019
2506012000,2506012000,-0.044,0.000,0.000,-0.029,-0.035,-0.020
2506112000,2506112000,-0.206,-0.006,-0.000,-2.333,0.070,-0.001
2506212000,2506212000,-0.401,-0.002,-0.001,-1.665,0.028,0.022
2506312000,2506312000,-0.524,-0.001,0.000,-0.948,0.024,0.025
2506412000,2506412000,-0.580,0.000,0.002,-0.327,0.055,0.005
2506512000,2506512000,-0.586,0.000,0.003,0.110,0.001,0.008
2506612000,2506612000,-0.554,0.000,0.003,0.419,-0.023,-0.010
2506712000,2506712000,-0.500,0.000,0.003,0.593,0.031,0.023
2506812000,2506812000,-0.433,0.000,0.003,0.721,0.031,0.030
2506912000,2506912000,-0.362,0.000,0.002,0.739,0.005,0.026
2507012000,2507012000,-0.289,0.000,0.002,0.704,-0.011,-0.042
2507112000,2507112000,-0.221,0.000,0.002,0.644,-0.001,0.009
2507212000,2507212000,-0.158,0.000,0.001,0.590,-0.015,-0.006
2507312000,2507312000,-0.104,0.000,0.001,0.502,-0.002,0.008
2507412000,2507412000,-0.058,0.000,0.000,0.435,0.029,0.018
2507512000,2507512000,-0.044,-5.152e-07,-0.000,0.102,0.023,0.004
2507612000,2507612000,-0.034,-0.000,-0.000,0.117,0.026,0.010
2507712000,2507712000,-0.043,0.003,-0.001,-1.494,0.280,-0.019
2507812000,2507812000,-0.268,0.011,-0.003,-1.719,-0.069,0.008
2507912000,2507912000,-0.396,0.005,-0.002,-0.984,-0.028,0.012
2508012000,2508012000,-0.462,0.001,-0.001,-0.433,-0.058,-0.027
2508112000,2508112000,-0.484,0.000,0.000,-0.068,0.008,0.001
2508212000,2508212000,-0.473,0.000,0.001,0.254,0.004,-0.001
2508312000,2508312000,-0.438,0.000,0.002,0.392,0.015,0.018
2508412000,2508412000,-0.388,0.000,0.001,0.554,0.005,-0.002
2508512000,2508512000,-0.327,0.000,0.001,0.612,-0.002,-0.008
2508612000,2508612000,-0.264,0.000,0.001,0.627,0.000,-0.004
2508712000,2508712000,-0.202,-0.000,0.000,0.600,-0.029,-0.005
2508812000,2508812000,-0.144,8.651e-05,0.000,0.537,0.005,-0.003
2508912000,2508912000,-0.093,-1.089e-05,0.000,0.488,-0.016,0.017
2509012000,2509012000,-0.050,-2.771e-06,5.182e-05,0.401,0.029,0.035
2509112000,2509112000,-0.017,0.000,-0.000,0.285,0.007,-0.011
2509212000,2509212000,0.007,0.000,-0.000,0.230,0.037,0.021
2509312000,2509312000,0.025,0.000,-0.000,0.134,0.010,0.022
2509412000,2509412000,0.037,-0.007,-0.000,0.119,-0.693,-0.017
2509512000,2509512000,0.043,-0.040,-0.009,0.055,0.334,-0.049
2509612000,2509612000,0.045,-0.018,-0.010,0.039,0.178,0.006
2509712000,2509712000,0.248,0.031,-0.000,2.150,-0.181,0.079
2509812000,2509812000,0.426,0.015,0.002,1.481,-0.138,0.006
2509912000,2509912000,0.532,0.006,0.003,0.776,-0.084,-0.047
2510012000,2510012000,0.576,0.003,0.001,0.210,0.004,-0.022
2510112000,2510112000,0.572,0.001,1.159e-05,-0.194,0.013,0.009
2510212000,2510212000,0.535,0.001,-0.001,-0.466,-0.029,0.002
2510312000,2510312000,0.479,0.000,-0.001,-0.615,-0.004,0.003
2510412000,2510412000,0.411,0.000,-0.001,-0.664,-0.017,0.000
2510512000,2510512000,0.340,0.000,-0.001,-0.682,0.015,-0.031
2510612000,2510612000,0.269,-8.273e-05,-0.001,-0.663,-0.008,-0.000
2510712000,2510712000,0.204,-0.000,-0.000,-0.617,-0.019,0.032
2510812000,2510812000,0.146,-0.000,-0.000,-0.558,0.019,0.012
2510912000,2510912000,0.096,-0.000,-0.000,-0.420,-0.017,0.000
2511012000,2511012000,0.096,-0.000,0.001,0.300,-0.015,0.023
2511112000,2511112000,0.224,-9.490e-05,0.003,1.750,-0.013,-0.002
2511212000,2511212000,0.374,0.004,0.003,1.230,0.028,-0.033
2511312000,2511312000,0.460,0.002,0.001,0.599,-0.022,-0.047
2511412000,2511412000,0.494,0.000,0.000,0.181,0.016,-0.027
2511512000,2511512000,0.491,0.000,-0.000,-0.139,-0.039,-0.027
2511612000,2511612000,0.461,-8.841e-05,-0.001,-0.367,0.001,-0.005
2511712000,2511712000,0.413,-0.000,-0.001,-0.540,-0.016,0.027
2511812000,2511812000,0.354,7.280e-05,-0.001,-0.613,-0.011,0.009
2511912000,2511912000,0.289,-0.000,-0.001,-0.637,0.014,0.018
2512012000,2512012000,0.224,1.549e-05,-0.001,-0.638,0.013,-0.024
2512112000,2512112000,0.164,-0.000,-0.000,-0.573,-0.019,-0.007
2512212000,2512212000,0.109,-0.000,-0.000,-0.504,0.005,0.023
2512312000,2512312000,0.063,-0.000,0.000,-0.446,-0.011,0.027
2512412000,2512412000,0.026,-0.000,0.000,-0.315,0.015,-0.015
2512512000,2512512000,-0.002,-0.000,0.000,-0.242,0.018,0.007
2512612000,2512612000,-0.022,-0.000,-6.358e-05,-0.156,0.035,-0.011
2512712000,2512712000,-0.036,-0.002,0.000,-0.121,-0.061,0.004
2512812000,2512812000,-0.108,-0.005,-0.000,-1.125,0.031,-0.025
2512912000,2512912000,-0.331,-0.003,-0.002,-1.937,0.008,-0.014
2513012000,2513012000,-0.484,-0.001,-0.001,-1.211,0.017,0.052
2513112000,2513112000,-0.567,-0.000,0.000,-0.591,0.007,0.014
2513212000,2513212000,-0.591,0.000,0.001,-0.025,0.013,-0.022
2513312000,2513312000,-0.573,0.001,0.003,0.305,0.063,0.045
2513412000,2513412000,-0.527,0.001,0.003,0.542,0.039,-0.002
2513512000,2513512000,-0.464,0.001,0.003,0.656,0.018,-0.026
2513612000,2513612000,-0.394,0.001,0.003,0.707,-0.026,0.008
2513712000,2513712000,-0.321,0.001,0.003,0.717,0.003,-0.008
2513812000,2513812000,-0.250,0.000,0.003,0.694,-0.036,-0.013
2513912000,2513912000,-0.186,0.000,0.002,0.616,0.025,0.014
2514012000,2514012000,-0.128,0.000,0.001,0.560,0.004,-0.016
2514112000,2514112000,-0.078,0.000,0.001,0.483,-0.000,0.020
2514212000,2514212000,-0.044,0.000,0.001,0.211,0.005,-0.001
2514312000,2514312000,-0.085,8.385e-05,-0.000,-0.793,-0.018,-0.040
2514412000,2514412000,-0.145,-0.000,-0.001,-0.502,-0.014,0.006
2514512000,2514512000,-0.185,0.000,-0.000,-0.731,0.077,-0.001
2514612000,2514612000,-0.345,0.004,-0.002,-1.221,-0.051,-0.012
2514712000,2514712000,-0.429,0.002,-0.001,-0.592,0.007,0.006
2514812000,2514812000,-0.464,0.000,0.000,-0.155,-0.018,0.009
2514912000,2514912000,-0.463,0.000,0.001,0.099,-0.024,0.007
2515012000,2515012000,-0.436,0.000,0.001,0.374,-0.004,0.002
2515112000,2515112000,-0.392,0.000,0.002,0.502,0.005,0.034
2515212000,2515212000,-0.336,6.438e-05,0.001,0.599,0.017,0.002
2515312000,2515312000,-0.275,0.000,0.001,0.621,-0.001,0.035
2515412000,2515412000,-0.214,-9.502e-05,0.000,0.618,-0.035,-0.024
2515512000,2515512000,-0.110,-0.036,0.000,2.239,-1.027,-0.010
2515612000,2515612000,0.148,-0.003,0.001,2.447,0.651,0.012
2515712000,2515712000,0.353,0.001,0.000,1.712,-0.024,-0.006
2515812000,2515812000,0.484,0.001,-0.000,0.985,0.003,-0.045
2515912000,2515912000,0.548,0.000,-0.002,0.413,0.019,0.000
2516012000,2516012000,0.558,0.000,-0.003,-0.101,0.008,-0.025
2516112000,2516112000,0.533,0.011,-0.002,-0.387,0.056,0.040
2516212000,2516212000,0.476,0.005,-0.002,-1.012,-0.069,0.004
2516312000,2516312000,0.342,0.002,-0.003,-1.461,-0.022,-0.016
2516412000,2516412000,0.146,0.001,-0.003,-1.994,0.002,-0.027
2516512000,2516512000,-0.089,0.003,-0.003,-2.212,0.005,0.013
2516612000,2516612000,-0.263,0.002,-0.002,-1.381,-0.013,0.025
2516712000,2516712000,-0.367,0.002,-0.000,-0.818,-0.011,0.009
2516812000,2516812000,-0.421,0.001,0.000,-0.377,-0.060,-0.001
2516912000,2516912000,-0.437,0.000,0.001,-0.074,0.006,0.012
2517012000,2517012000,-0.426,0.000,0.001,0.187,0.014,-0.014
2517112000,2517112000,-0.393,0.000,0.001,0.379,0.005,-0.006
2517212000,2517212000,-0.347,0.000,0.001,0.539,-0.012,-0.021
2517312000,2517312000,-0.293,0.000,0.001,0.581,-0.017,-0.006
2517412000,2517412000,-0.236,0.001,0.000,0.561,0.017,-0.016
2517512000,2517512000,-0.181,0.000,0.000,0.516,-0.003,0.027
2517612000,2517612000,-0.130,-0.000,0.000,0.491,-0.008,0.012
2517712000,2517712000,-0.086,-9.421e-05,0.000,0.429,0.013,0.020
2517816000,2517816000,-0.046,-0.002,-0.000,0.449,-0.041,-0.025
2517916000,2517916000,0.038,-0.002,0.000,1.214,0.003,0.011
2518016000,2518016000,0.244,-0.002,0.003,2.243,-0.009,0.023
2518116000,2518116000,0.428,-0.001,0.002,1.480,0.017,-0.021
2518216000,2518216000,0.536,-0.001,0.000,0.766,0.002,-0.043
2518316000,2518316000,0.578,-0.001,-0.000,0.179,-0.035,0.000
2518416000,2518416000,0.573,-0.000,-0.001,-0.205,-0.021,0.003
2518516000,2518516000,0.535,-0.000,-0.002,-0.491,-0.015,0.001
2518616000,2518616000,0.478,0.000,-0.002,-0.655,0.013,-0.020
2518716000,2518716000,0.410,0.000,-0.002,-0.723,-0.018,-0.037
2518816000,2518816000,0.339,0.000,-0.002,-0.743,0.016,-0.037
2518916000,2518916000,0.268,0.000,-0.001,-0.699,0.008,-0.004
2519016000,2519016000,0.199,2.799e-05,-0.001,-0.767,0.009,-0.018
2519116000,2519116000,0.128,0.000,-0.000,-0.654,0.020,0.034
2519216000,2519216000,0.057,-0.000,-0.000,-0.679,-7.159e-05,0.007
2519316000,2519316000,-0.102,-0.000,-0.001,-1.929,0.010,0.030
2519416000,2519416000,-0.343,0.002,-0.003,-1.942,0.015,0.043
2519516000,2519516000,-0.485,0.001,-0.001,-1.068,-0.028,0.025
2519616000,2519616000,-0.558,0.000,0.000,-0.499,-0.002,-0.000
2519716000,2519716000,-0.581,0.000,0.001,-0.063,0.004,0.004
2519816000,2519816000,-0.567,0.000,0.002,0.249,-0.015,0.010
2519916000,2519916000,-0.526,0.000,0.003,0.497,0.001,0.012
2520016000,2520016000,-0.467,0.001,0.002,0.650,0.011,0.011
2520116000,2520116000,-0.396,0.000,0.002,0.722,0.013,-0.013
2520216000,2520216000,-0.321,0.000,0.001,0.766,0.000,-0.000
2520316000,2520316000,-0.247,0.000,0.001,0.716,-0.013,-0.011
2520416000,2520416000,-0.178,0.000,0.001,0.645,0.013,-0.013
2520516000,2520516000,-0.118,0.000,0.000,0.539,0.013,-0.027
2520616000,2520616000,-0.068,0.000,3.597e-05,0.446,0.017,-0.001
2520716000,2520716000,-0.028,0.000,-0.000,0.367,-0.007,-0.019
2520816000,2520816000,0.001,0.000,-0.000,0.248,-0.000,-0.018
2520916000,2520916000,0.022,0.000,-0.000,0.168,-0.023,0.011
2521016000,2521016000,0.040,-0.002,-0.000,0.448,-0.056,0.007
2521116000,2521116000,0.152,-0.003,0.001,2.347,0.010,0.060
2521216000,2521216000,0.363,-0.002,0.002,1.797,-0.014,-0.031
2521316000,2521316000,0.500,-0.001,0.001,1.044,-0.006,-0.026
2521416000,2521416000,0.569,-0.001,-0.000,0.411,0.035,-0.019
2521516000,2521516000,0.585,-0.000,-0.001,-0.041,-0.024,-0.001
2521616000,2521616000,0.561,0.000,-0.002,-0.378,0.007,-0.007
2521716000,2521716000,0.511,-0.000,-0.002,-0.562,-0.017,0.016
2521816000,2521816000,0.446,-0.000,-0.002,-0.665,-0.009,0.001
2521916000,2521916000,0.375,0.000,-0.002,-0.702,-0.012,-0.014
2522016000,2522016000,0.304,-0.000,-0.001,-0.679,-0.003,0.029
2522116000,2522116000,0.235,-0.000,-0.001,-0.662,0.008,-0.011
2522216000,2522216000,0.172,-0.000,-0.000,-0.602,-0.009,-0.002
2522316000,2522316000,0.116,0.000,-0.000,-0.518,0.011,0.002
2522416000,2522416000,0.068,0.000,0.000,-0.421,-0.031,0.022
2522516000,2522516000,0.033,4.240e-05,0.000,-0.293,-0.014,0.011
2522616000,2522616000,0.024,0.000,0.001,0.163,0.015,0.013
2522716000,2522716000,0.121,0.000,0.002,1.362,-0.007,0.001
2522816000,2522816000,0.310,0.003,0.003,1.541,-0.031,-0.027
2522916000,2522916000,0.422,0.001,0.002,0.845,0.028,0.023
2523016000,2523016000,0.477,0.001,0.001,0.310,-0.010,-0.002
2523116000,2523116000,0.489,0.001,-0.000,-0.027,-0.029,0.025
2523216000,2523216000,0.472,0.001,-0.001,-0.272,-0.027,-0.015
2523316000,2523316000,0.432,0.001,-0.001,-0.469,0.007,-0.016
2523416000,2523416000,0.378,0.001,-0.000,-0.592,0.008,0.051
2523516000,2523516000,0.317,0.002,-0.000,-0.607,-0.004,-0.007
2523616000,2523616000,0.252,0.001,-0.000,-0.655,-0.025,0.004
2523716000,2523716000,0.190,0.001,2.554e-05,-0.599,0.026,0.002
2523816000,2523816000,0.133,0.001,0.000,-0.570,0.017,-0.020
2523916000,2523916000,0.084,0.001,0.000,-0.467,0.022,0.010
2524016000,2524016000,0.043,0.002,0.001,-0.416,0.032,0.042
2524116000,2524116000,0.011,0.001,0.001,-0.272,0.023,-0.000
2524216000,2524216000,-0.012,0.002,0.001,-0.207,-0.008,-0.011
2524316000,2524316000,-0.028,0.002,0.001,-0.156,0.004,-0.038
2524416000,2524416000,-0.038,0.002,0.002,-0.047,0.006,0.007
2524516000,2524516000,-0.044,0.000,0.002,-0.104,-0.100,0.015
2524616000,2524616000,-0.163,-0.002,0.000,-2.338,0.037,-0.075
2524716000,2524716000,-0.368,5.419e-05,-0.000,-1.778,0.037,0.026
2524816000,2524816000,-0.503,0.001,0.001,-1.022,0.018,0.012
2524916000,2524916000,-0.569,0.002,0.003,-0.427,0.005,0.001
2525016000,2525016000,-0.583,0.002,0.005,0.036,0.016,0.006
2525116000,2525116000,-0.557,0.002,0.006,0.389,-0.008,0.006
2525216000,2525216000,-0.507,0.001,0.005,0.550,0.009,0.013
2525316000,2525316000,-0.443,0.001,0.005,0.673,0.031,-0.033
2525416000,2525416000,-0.371,0.000,0.004,0.738,0.021,0.008
2525516000,2525516000,-0.300,0.000,0.003,0.722,0.008,-0.013
2525616000,2525616000,-0.231,0.000,0.002,0.652,-0.007,-0.035
2525716000,2525716000,-0.168,0.000,0.002,0.602,0.001,-0.008
2525816000,2525816000,-0.112,0.000,0.002,0.520,-0.004,-0.002
2525916000,2525916000,-0.064,-0.000,0.001,0.430,0.002,-0.003
2526016000,2526016000,-0.026,0.000,0.000,0.318,0.048,0.001
2526116000,2526116000,0.003,4.746e-05,0.000,0.259,0.001,0.025
2526216000,2526216000,0.026,-0.000,-0.000,0.165,-0.007,0.008
2526316000,2526316000,0.041,-0.000,-0.000,0.098,-0.020,0.016
2526416000,2526416000,0.051,-0.000,-0.000,0.097,-0.006,0.023
2526516000,2526516000,0.055,0.000,-0.001,-0.003,0.040,-0.019
2526616000,2526616000,0.055,0.000,-0.000,-0.033,-0.017,0.007
2526716000,2526716000,0.053,0.000,-0.000,-0.053,0.003,-0.021
2526816000,2526816000,0.049,0.000,-0.000,-0.056,-0.004,0.017
2526916000,2526916000,0.043,-0.000,-0.000,-0.039,-0.021,-0.000
2527016000,2527016000,0.036,7.020e-05,-0.000,-0.067,-0.014,-0.012
2527116000,2527116000,0.030,-9.079e-05,-0.000,-0.062,0.005,-0.021
2527216000,2527216000,0.024,-3.230e-05,-0.000,-0.082,-0.018,-0.035
2527316000,2527316000,0.018,-0.000,-0.000,-0.086,0.007,-0.013
2527416000,2527416000,0.014,0.000,0.000,-0.056,0.004,0.047
2527516000,2527516000,0.010,-0.000,0.000,-0.072,-0.032,-0.008
2527616000,2527616000,0.007,0.000,0.000,-0.034,0.037,0.013
2527716000,2527716000,0.004,-0.000,0.000,-0.011,-0.046,0.010
2527816000,2527816000,0.002,-4.801e-05,-3.021e-05,0.002,0.009,0.001
2527916000,2527916000,0.001,-3.203e-05,-7.569e-05,-0.003,-0.005,0.023
2528016000,2528016000,0.000,0.000,-0.000,0.001,0.003,-0.000
2528116000,2528116000,0.000,-0.000,-7.588e-05,-0.028,-0.001,-0.010
2528216000,2528216000,0.000,0.000,0.000,0.000,0.015,0.032
2528316000,2528316000,-0.000,-0.000,0.000,-0.001,0.011,-0.004
2528416000,2528416000,0.000,-0.000,-6.932e-05,0.019,-0.015,-0.017
2528516000,2528516000,-4.019e-05,-0.001,0.000,-0.004,-0.026,0.009
2528616000,2528616000,-0.000,-0.000,0.000,-0.002,-0.020,0.005
2528716000,2528716000,0.000,-0.000,0.000,0.029,0.011,0.013
2528816000,2528816000,0.000,-0.000,0.000,0.014,-0.011,0.042
2528916000,2528916000,-5.678e-05,-0.000,0.000,-0.003,0.016,0.016
2529016000,2529016000,-0.000,-0.000,9.649e-05,-0.023,-0.003,-0.037
2529116000,2529116000,-0.000,-6.201e-05,0.000,-0.007,0.048,-0.004
2529216000,2529216000,-0.000,-0.000,-0.000,0.003,0.015,-0.013
2529316000,2529316000,7.340e-05,-0.000,0.000,0.020,0.023,0.019
2529416000,2529416000,0.000,6.288e-05,0.000,0.005,0.011,-0.013
2529516000,2529516000,-0.000,-0.000,0.000,0.013,0.022,0.028
2529616000,2529616000,-0.000,-0.000,0.000,-0.019,0.024,-0.013
2529716000,2529716000,6.676e-05,-0.000,0.000,0.009,-0.010,0.034
2529816000,2529816000,-2.974e-05,-0.000,0.000,-0.008,-0.037,0.022
2529916000,2529916000,6.519e-06,2.710e-05,0.000,0.013,0.005,0.009
2530016000,2530016000,0.000,9.504e-05,0.000,0.011,0.023,-0.011
2530116000,2530116000,-0.000,-0.000,0.000,-0.053,-0.012,0.008
2530216000,2530216000,-0.000,-0.000,0.000,-0.002,0.028,-0.013
2530316000,2530316000,0.000,-0.000,0.000,0.034,0.003,0.012
2530416000,2530416000,-3.119e-05,-0.000,0.000,0.007,0.013,0.008
2530516000,2530516000,-0.000,-0.000,0.000,-0.015,0.006,-0.012
2530616000,2530616000,0.000,-0.000,0.000,0.014,-0.017,-0.010
2530716000,2530716000,-0.000,-0.000,0.000,-0.015,0.014,0.008
2530816000,2530816000,-0.000,-0.001,0.000,0.009,-0.010,0.005
2530916000,2530916000,-0.000,-0.000,0.000,-0.015,0.031,-0.012
2531016000,2531016000,-0.000,-0.000,0.000,0.001,0.016,-0.004
2531116000,2531116000,-0.000,0.000,0.000,-0.005,-0.014,0.020
2531216000,2531216000,-0.000,0.000,0.000,-0.012,0.011,0.007
2531316000,2531316000,-0.000,0.000,0.000,0.001,0.020,0.026
2531416000,2531416000,-0.000,0.000,-0.000,-0.012,0.008,0.004
2531516000,2531516000,-0.000,0.000,-6.527e-05,0.047,-0.013,0.010
2531616000,2531616000,-0.000,0.000,-7.246e-05,-0.013,0.001,0.010
2531716000,2531716000,-0.000,-0.000,-3.636e-05,0.025,0.005,0.004
2531816000,2531816000,-0.000,-0.000,-0.000,0.001,0.001,0.021
2531916000,2531916000,-0.000,-0.000,-0.000,0.014,-0.013,-0.001
2532016000,2532016000,-0.000,-1.460,-0.000,-0.003,-26.464,0.009
2532116000,2532116000,-0.000,-1.426,0.000,0.008,11.254,-0.001
2532216000,2532216000,-0.001,-0.664,0.000,0.001,5.425,-0.005
2532316000,2532316000,-0.001,-0.305,0.000,-0.034,2.520,0.004
2532416000,2532416000,-0.001,1.616,0.000,0.017,22.215,-0.002
2532516000,2532516000,-0.001,1.357,-0.000,-0.006,-12.296,-0.020
2532616000,2532616000,-0.001,0.583,-0.001,-0.005,-4.774,-0.024
2532716000,2532716000,-0.001,0.270,-0.002,-0.027,-2.249,-0.003
2532816000,2532816000,-0.000,0.126,-0.002,0.023,-1.006,0.009
2532916000,2532916000,-0.000,0.057,-0.002,0.005,-0.481,0.017
2533016000,2533016000,-0.001,0.025,-0.002,0.008,-0.255,0.001
2533116000,2533116000,-0.001,0.066,-0.001,-0.012,3.975,0.007
2533216000,2533216000,-0.003,0.877,0.000,-0.030,17.499,-0.032
2533316000,2533316000,-0.002,1.772,0.000,0.012,5.132,0.035
2533416000,2533416000,-0.001,0.995,0.000,-0.016,-8.006,-0.007
2533516000,2533516000,-0.000,0.459,0.000,0.029,-3.907,0.016
2533616000,2533616000,-0.000,0.209,0.000,0.028,-1.800,-0.029
2533716000,2533716000,-0.000,-1.339,0.000,-0.000,-21.653,0.018
2533816000,2533816000,-0.000,-1.516,0.000,-0.001,11.921,0.009
2533916000,2533916000,-0.000,-0.703,0.000,-0.000,5.640,-0.000
2534016000,2534016000,-0.000,-0.327,0.001,0.024,2.607,0.020
2534116000,2534116000,-0.000,-0.152,0.002,-0.048,1.235,0.007
2534216000,2534216000,-0.000,-0.070,0.003,-0.012,0.627,0.053
2534316000,2534316000,-0.000,-0.032,0.003,0.021,0.233,-0.017
2534416000,2534416000,-0.000,-0.014,0.003,-0.011,0.130,-0.002
2534516000,2534516000,-0.000,-0.005,0.003,0.001,0.042,0.004
2534616000,2534616000,-8.990e-06,-0.001,0.002,-0.002,0.033,-0.019
2534716000,2534716000,0.000,0.000,0.002,0.023,0.060,-0.028
2534816000,2534816000,0.000,0.000,0.001,-0.015,-0.008,0.010
2534916000,2534916000,0.000,0.001,0.001,0.011,-0.009,-0.013
2535016000,2535016000,-4.201e-05,0.001,0.000,-0.016,0.012,0.011
2535116000,2535116000,-0.000,0.001,0.000,-0.011,-0.008,-0.006
2535216000,2535216000,-0.000,0.001,0.000,-0.025,-0.027,-0.029
2535316000,2535316000,0.000,0.000,0.000,0.025,-0.027,0.013
2535416000,2535416000,5.993e-05,0.001,0.000,0.002,-0.016,0.002
2535516000,2535516000,-0.000,0.000,0.000,-0.016,-0.021,-0.014
2535616000,2535616000,-0.000,0.000,0.000,0.029,0.018,0.029
2535716000,2535716000,-0.000,0.000,0.000,-0.010,-0.001,-0.011
2535816000,2535816000,-0.001,0.000,0.000,-0.028,0.013,0.011
2535916000,2535916000,-0.000,0.000,0.000,0.020,0.036,-0.014
2536016000,2536016000,-0.000,0.000,0.000,-0.004,0.001,0.011
2536116000,2536116000,-0.000,0.000,0.000,-0.039,0.031,-0.016
2536216000,2536216000,-0.000,0.000,-7.704e-06,0.014,0.032,0.016
2536316000,2536316000,-0.000,0.000,0.000,0.001,-0.012,0.029
2536416000,2536416000,-0.000,0.000,5.477e-06,-0.008,-0.014,0.011
2536516000,2536516000,-0.000,0.000,8.748e-05,0.021,0.005,-0.001
2536616000,2536616000,-0.000,0.000,-0.000,0.010,-0.003,0.009
2536716000,2536716000,-0.000,0.000,-0.000,-0.001,-0.014,-0.014
2536816000,2536816000,-0.000,0.000,-0.000,-0.011,-0.008,-0.032
2536916000,2536916000,-0.000,0.000,-0.000,-0.021,0.010,-0.014
2537016000,2537016000,-0.000,0.000,-0.000,0.007,-0.006,-0.016
2537116000,2537116000,-0.000,0.000,-0.000,0.012,0.024,-0.011
2537216000,2537216000,-2.805e-06,0.000,-0.000,0.036,0.010,-0.005
2537316000,2537316000,-0.000,0.000,-7.374e-05,0.023,-0.008,0.028
2537416000,2537416000,-0.000,0.000,-0.000,0.004,-0.023,-0.030
2537516000,2537516000,-0.000,-0.000,-0.000,0.016,0.000,-0.015
2537616000,2537616000,-0.000,4.915e-05,-5.490e-05,-0.033,0.012,0.028
2537716000,2537716000,-0.000,2.583e-05,-0.000,0.033,0.017,-0.004
2537816000,2537816000,-0.000,-0.000,-6.058e-05,0.005,-0.012,-0.000
2537916000,2537916000,0.016,-0.010,0.000,0.345,-0.118,-0.021
2538016000,2538016000,0.080,-0.012,0.001,0.810,-0.044,-0.011
2538116000,2538116000,0.179,-0.012,0.002,1.106,-0.016,0.013
2538216000,2538216000,0.302,-0.013,0.002,1.310,-0.001,-0.029
2538316000,2538316000,0.427,-0.007,0.002,1.113,0.141,-0.025
2538416000,2538416000,0.499,-0.001,0.000,0.485,0.024,-0.003
2538516000,2538516000,0.521,0.000,-0.001,0.057,0.016,-0.010
2538616000,2538616000,0.509,0.001,-0.001,-0.244,0.020,-0.009
2538716000,2538716000,0.472,0.001,-0.002,-0.421,-0.003,-0.014
2538816000,2538816000,0.418,0.000,-0.002,-0.578,-0.003,0.000
2538916000,2538916000,0.354,-0.000,-0.002,-0.659,-0.026,0.023
2539016000,2539016000,0.288,-0.000,-0.002,-0.686,0.011,0.002
2539116000,2539116000,0.221,0.000,-0.001,-0.647,-0.018,0.033
2539216000,2539216000,0.159,-0.000,-0.001,-0.603,-0.011,0.014
2539316000,2539316000,0.105,0.001,-0.000,-0.499,0.029,-0.018
2539416000,2539416000,0.059,0.001,-2.742e-05,-0.409,-0.002,-0.007
2539516000,2539516000,0.023,0.001,0.000,-0.333,-0.040,0.003
2539616000,2539616000,-0.004,0.002,0.001,-0.231,-0.022,0.000
2539716000,2539716000,-0.023,0.003,0.001,-0.157,-0.008,0.014
2539816000,2539816000,-0.035,0.004,0.002,-0.082,0.003,-0.006
2539916000,2539916000,-0.041,0.005,0.002,-0.026,0.057,0.005
2540016000,2540016000,-0.047,0.006,0.002,-0.152,0.022,-0.021
2540116000,2540116000,-0.064,0.007,0.002,-0.184,-0.000,-0.016
2540216000,2540216000,-0.085,0.006,0.001,-0.246,-0.017,-0.007
2540316000,2540316000,-0.111,0.004,0.001,-0.298,-0.013,0.003
2540416000,2540416000,-0.146,0.003,0.002,-0.393,0.038,0.005
2540516000,2540516000,-0.194,0.005,0.001,-0.505,0.013,-0.004
2540616000,2540616000,-0.255,0.006,0.001,-0.674,-0.031,-0.020
2540716000,2540716000,-0.319,0.005,0.001,-0.607,-0.028,-0.028
2540816000,2540816000,-0.374,0.003,0.001,-0.538,-0.016,0.001
2540916000,2540916000,-0.417,0.001,0.002,-0.399,-0.074,-0.003
2541016000,2541016000,-0.449,0.001,0.002,-0.287,-0.022,-0.000
2541116000,2541116000,-0.462,-0.000,0.002,-0.014,-0.010,0.009
2541216000,2541216000,-0.451,-0.002,0.002,0.174,-0.032,0.005
2541316000,2541316000,-0.421,-0.003,0.002,0.401,0.002,0.023
2541416000,2541416000,-0.376,-0.001,0.002,0.510,0.032,-0.028
2541516000,2541516000,-0.322,-0.001,0.002,0.577,0.050,0.018
2541616000,2541616000,-0.259,-0.000,0.001,0.632,-0.016,-0.016
2541716000,2541716000,-0.194,-9.377e-05,0.001,0.666,0.016,-0.008
2541816000,2541816000,-0.129,0.000,0.000,0.645,0.037,0.008
2541916000,2541916000,-0.067,0.001,0.000,0.585,0.018,-0.010
2542016000,2542016000,-0.010,-0.000,0.000,0.538,-0.046,0.031
2542116000,2542116000,0.039,0.001,1.427e-05,0.464,0.002,-0.012
2542216000,2542216000,0.080,0.000,-0.000,0.366,-0.008,-0.016
2542316000,2542316000,0.112,0.000,-0.000,0.274,0.017,-0.010
2542416000,2542416000,0.135,-0.001,-0.000,0.194,-0.012,-0.002
2542520000,2542520000,0.149,-0.001,-0.001,0.113,-0.013,-0.039
