timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1233548000,1233548000,0.747,0.005,0.005,0.663,0.999,-4.656e-10,0.0,0.004,3
1233648000,1233648000,0.747,0.005,0.005,0.664,0.999,-4.656e-10,0.0,0.004,3
1233748000,1233748000,0.747,0.005,0.005,0.664,0.999,-4.656e-10,0.0,0.004,3
1233848000,1233848000,0.747,0.005,0.006,0.664,0.999,-4.656e-10,0.0,0.004,3
1233948000,1233948000,0.747,0.005,0.006,0.664,0.999,-4.656e-10,0.0,0.004,3
1234048000,1234048000,0.747,0.005,0.006,0.664,0.999,-4.656e-10,0.0,0.004,3
1234148000,1234148000,0.747,0.005,0.006,0.664,0.999,-4.656e-10,0.0,0.004,3
1234248000,1234248000,0.747,0.005,0.006,0.664,0.999,-4.656e-10,0.0,0.004,3
1234348000,1234348000,0.747,0.005,0.006,0.664,0.999,-4.656e-10,0.0,0.004,3
1234448000,1234448000,0.747,0.004,0.006,0.664,0.999,-4.656e-10,0.0,0.004,3
1234548000,1234548000,0.747,0.004,0.006,0.664,0.999,-4.656e-10,0.0,0.004,3
1234648000,1234648000,0.747,0.004,0.005,0.664,0.999,-4.656e-10,0.0,0.004,3
1234748000,1234748000,0.747,0.004,0.005,0.664,0.999,-4.656e-10,0.0,0.004,3
1234848000,1234848000,0.747,0.004,0.005,0.664,0.999,-4.656e-10,0.0,0.004,3
1234948000,1234948000,0.747,0.004,0.005,0.663,0.999,-4.656e-10,0.0,0.004,3
1235048000,1235048000,0.747,0.004,0.005,0.663,0.999,-4.656e-10,0.0,0.004,3
1235148000,1235144000,0.747,0.004,0.005,0.663,0.999,-4.656e-10,0.0,0.004,3
1235248000,1235248000,0.747,0.004,0.005,0.663,0.999,-4.656e-10,0.0,0.004,3
1235348000,1235348000,0.747,0.004,0.004,0.663,0.999,-4.656e-10,0.0,0.004,3
1235448000,1235448000,0.747,0.004,0.003,0.663,0.999,-4.656e-10,0.0,0.004,3
1235548000,1235548000,0.747,0.004,0.002,0.663,0.999,-4.656e-10,0.0,0.004,3
1235648000,1235648000,0.747,0.003,0.002,0.663,0.999,-4.656e-10,0.0,0.004,3
1235748000,1235748000,0.747,0.003,0.001,0.663,0.999,-4.656e-10,0.0,0.004,3
1235848000,1235848000,0.747,0.002,0.000,0.663,0.999,-4.656e-10,0.0,0.004,3
1235948000,1235948000,0.747,0.002,0.000,0.663,0.999,-4.656e-10,0.0,0.004,3
1236048000,1236048000,0.747,0.001,-0.000,0.663,0.999,-4.656e-10,0.0,0.004,3
1236148000,1236148000,0.747,0.001,-0.000,0.663,0.999,-4.656e-10,0.0,0.004,3
1236248000,1236248000,0.747,0.001,-0.000,0.663,0.999,-4.656e-10,0.0,0.004,3
1236348000,1236348000,0.747,0.000,-0.001,0.663,0.999,-4.656e-10,0.0,0.004,3
1236448000,1236448000,0.747,0.000,-0.001,0.664,0.999,-4.656e-10,0.0,0.004,3
1236548000,1236548000,0.747,0.000,-0.001,0.664,0.999,-4.656e-10,0.0,0.004,3
1236648000,1236648000,0.747,0.000,-0.001,0.664,0.999,-4.656e-10,0.0,0.004,3
1236748000,1236748000,0.747,0.000,-0.001,0.664,0.999,-4.656e-10,0.0,0.004,3
1236848000,1236848000,0.747,0.000,-0.001,0.664,0.999,-4.656e-10,0.0,0.004,3
1236948000,1236948000,0.747,0.000,-0.001,0.664,0.999,-4.656e-10,0.0,0.004,3
1237048000,1237048000,0.747,0.000,-0.001,0.663,0.999,-4.656e-10,0.0,0.004,3
1237148000,1237148000,0.747,0.000,-0.001,0.663,0.999,-4.656e-10,0.0,0.004,3
1237248000,1237248000,0.747,0.000,-0.001,0.664,0.999,-4.656e-10,0.0,0.004,3
1237348000,1237348000,0.747,0.000,-0.001,0.664,0.999,-4.656e-10,0.0,0.004,3
1237448000,1237448000,0.746,0.000,-0.001,0.664,0.999,-4.656e-10,0.0,0.004,3
1237548000,1237548000,0.746,0.000,-0.001,0.664,0.999,-4.656e-10,0.0,0.004,3
1237648000,1237648000,0.747,0.000,-0.001,0.664,0.999,-4.656e-10,0.0,0.004,3
1237748000,1237748000,0.747,0.000,-0.001,0.664,0.999,-4.656e-10,0.0,0.004,3
1237848000,1237848000,0.747,0.000,-0.001,0.664,0.999,-4.656e-10,0.0,0.004,3
1237948000,1237948000,0.747,0.000,-0.001,0.663,0.999,-4.656e-10,0.0,0.004,3
1238048000,1238048000,0.748,0.000,-0.001,0.663,0.999,-4.656e-10,0.0,0.004,3
1238148000,1238148000,0.748,0.000,-0.001,0.663,0.999,-4.656e-10,0.0,0.004,3
1238248000,1238248000,0.748,0.000,-0.001,0.663,0.999,-4.656e-10,0.0,0.004,3
1238348000,1238348000,0.748,0.000,-0.001,0.663,0.999,-4.656e-10,0.0,0.004,3
1238448000,1238448000,0.748,0.000,-0.001,0.663,0.999,-4.656e-10,0.0,0.004,3
1238548000,1238548000,0.748,0.000,-0.001,0.663,0.999,-4.656e-10,0.0,0.004,3
1238648000,1238648000,0.748,0.000,-0.001,0.663,0.999,-4.656e-10,0.0,0.004,3
1238748000,1238748000,0.748,0.000,-0.001,0.663,0.999,-4.656e-10,0.0,0.004,3
1238848000,1238848000,0.748,0.000,-0.001,0.663,0.999,-4.656e-10,0.0,0.004,3
1238948000,1238948000,0.748,0.000,-0.001,0.663,0.999,-4.656e-10,0.0,0.004,3
1239048000,1239048000,0.748,0.000,-0.001,0.663,0.999,-4.656e-10,0.0,0.004,3
1239148000,1239148000,0.748,0.000,-0.001,0.663,0.999,-4.656e-10,0.0,0.004,3
1239248000,1239248000,0.747,0.000,-0.001,0.663,0.999,-4.656e-10,0.0,0.004,3
1239348000,1239348000,0.747,0.000,-0.001,0.663,0.999,-4.656e-10,0.0,0.004,3
1239448000,1239448000,0.747,-0.000,-0.002,0.664,0.999,-4.656e-10,0.0,0.004,3
1239548000,1239548000,0.747,-0.004,-0.005,0.664,0.999,-4.656e-10,0.0,0.004,3
1239648000,1239648000,0.747,-0.015,-0.015,0.664,0.999,-4.656e-10,0.0,0.004,3
1239748000,1239748000,0.746,-0.031,-0.029,0.663,0.999,-4.656e-10,0.0,0.004,3
1239848000,1239848000,0.745,-0.050,-0.045,0.662,0.999,-4.656e-10,0.0,0.004,3
1239948000,1239948000,0.744,-0.070,-0.063,0.661,0.999,-4.656e-10,0.0,0.004,3
1240048000,1240048000,0.742,-0.089,-0.080,0.659,0.999,-4.656e-10,0.0,0.004,3
1240148000,1240148000,0.739,-0.107,-0.096,0.656,0.999,-4.656e-10,0.0,0.004,3
1240248000,1240248000,0.737,-0.124,-0.111,0.654,0.999,-4.656e-10,0.0,0.004,3
1240348000,1240348000,0.734,-0.137,-0.123,0.653,0.999,-4.656e-10,0.0,0.004,3
1240448000,1240448000,0.730,-0.149,-0.133,0.653,0.999,-4.656e-10,0.0,0.004,3
1240548000,1240548000,0.726,-0.157,-0.141,0.653,0.999,-4.656e-10,0.0,0.004,3
1240648000,1240648000,0.723,-0.164,-0.147,0.654,0.999,-4.656e-10,0.0,0.004,3
1240748000,1240748000,0.722,-0.168,-0.151,0.653,0.999,-4.656e-10,0.0,0.004,3
1240848000,1240848000,0.721,-0.168,-0.153,0.653,0.999,-4.656e-10,0.0,0.004,3
1240948000,1240948000,0.723,-0.160,-0.147,0.654,0.999,-4.656e-10,0.0,0.004,3
1241048000,1241048000,0.727,-0.145,-0.133,0.657,0.999,-4.656e-10,0.0,0.004,3
1241148000,1241148000,0.730,-0.126,-0.116,0.660,0.999,-4.656e-10,0.0,0.004,3
1241248000,1241248000,0.733,-0.105,-0.097,0.663,0.999,-4.656e-10,0.0,0.004,3
1241352000,1241348000,0.736,-0.084,-0.078,0.666,0.999,-4.656e-10,0.0,0.004,3
1241452000,1241452000,0.737,-0.063,-0.059,0.669,0.999,-4.656e-10,0.0,0.004,3
1241552000,1241552000,0.738,-0.045,-0.043,0.671,0.999,-4.656e-10,0.0,0.004,3
1241652000,1241652000,0.739,-0.029,-0.028,0.672,0.999,-4.656e-10,0.0,0.004,3
1241752000,1241752000,0.739,-0.016,-0.016,0.672,0.999,-4.656e-10,0.0,0.004,3
1241852000,1241852000,0.739,-0.005,-0.007,0.673,0.999,-4.656e-10,0.0,0.004,3
1241952000,1241952000,0.739,0.002,0.000,0.673,0.999,-4.656e-10,0.0,0.004,3
1242052000,1242052000,0.739,0.008,0.005,0.673,0.999,-4.656e-10,0.0,0.004,3
1242152000,1242152000,0.739,0.012,0.009,0.673,0.999,-4.656e-10,0.0,0.004,3
1242252000,1242252000,0.739,0.018,0.014,0.673,0.999,-4.656e-10,0.0,0.004,3
1242352000,1242352000,0.738,0.030,0.025,0.672,0.999,-4.656e-10,0.0,0.004,3
1242452000,1242452000,0.737,0.046,0.040,0.672,0.999,-4.656e-10,0.0,0.004,3
1242552000,1242552000,0.736,0.064,0.057,0.671,0.999,-4.656e-10,0.0,0.004,3
1242652000,1242652000,0.734,0.083,0.074,0.669,0.999,-4.656e-10,0.0,0.004,3
1242752000,1242752000,0.732,0.101,0.090,0.667,0.999,-4.656e-10,0.0,0.004,3
1242852000,1242852000,0.729,0.117,0.105,0.665,0.999,-4.656e-10,0.0,0.004,3
1242952000,1242952000,0.727,0.131,0.118,0.662,0.999,-4.656e-10,0.0,0.004,3
1243052000,1243052000,0.725,0.143,0.129,0.660,0.999,-4.656e-10,0.0,0.004,3
1243152000,1243152000,0.723,0.153,0.138,0.658,0.999,-4.656e-10,0.0,0.004,3
1243252000,1243252000,0.721,0.161,0.145,0.657,0.999,-4.656e-10,0.0,0.004,3
1243352000,1243352000,0.720,0.166,0.150,0.656,0.999,-4.656e-10,0.0,0.004,3
1243452000,1243452000,0.719,0.169,0.153,0.655,0.999,-4.656e-10,0.0,0.004,3
1243552000,1243552000,0.719,0.169,0.153,0.655,0.999,-4.656e-10,0.0,0.004,3
1243652000,1243652000,0.721,0.161,0.145,0.657,0.999,-4.656e-10,0.0,0.004,3
1243752000,1243752000,0.724,0.146,0.132,0.660,0.999,-4.656e-10,0.0,0.004,3
1243852000,1243852000,0.728,0.127,0.114,0.663,0.999,-4.656e-10,0.0,0.004,3
1243952000,1243952000,0.731,0.106,0.095,0.666,0.999,-4.656e-10,0.0,0.004,3
1244052000,1244052000,0.734,0.085,0.075,0.668,0.999,-4.656e-10,0.0,0.004,3
1244152000,1244152000,0.736,0.065,0.057,0.670,0.999,-4.656e-10,0.0,0.004,3
1244252000,1244252000,0.737,0.047,0.040,0.671,0.999,-4.656e-10,0.0,0.004,3
1244356000,1244352000,0.738,0.031,0.026,0.672,0.999,-4.656e-10,0.0,0.004,3
1244456000,1244456000,0.739,0.017,0.014,0.672,0.999,-4.656e-10,0.0,0.004,3
1244556000,1244556000,0.739,0.007,0.004,0.672,0.999,-4.656e-10,0.0,0.004,3
1244656000,1244656000,0.739,-0.000,-0.002,0.672,0.999,-4.656e-10,0.0,0.004,3
1244756000,1244756000,0.739,-0.006,-0.007,0.672,0.999,-4.656e-10,0.0,0.004,3
1244856000,1244856000,0.739,-0.010,-0.011,0.672,0.999,-4.656e-10,0.0,0.004,3
1244956000,1244952000,0.739,-0.012,-0.013,0.673,0.999,-4.656e-10,0.0,0.004,3
1245056000,1245052000,0.739,-0.013,-0.014,0.673,0.999,-4.656e-10,0.0,0.004,3
1245156000,1245152000,0.739,-0.013,-0.014,0.673,0.999,-4.656e-10,0.0,0.004,3
1245256000,1245252000,0.738,-0.014,-0.015,0.673,0.999,-4.656e-10,0.0,0.004,3
1245356000,1245352000,0.738,-0.023,-0.023,0.673,0.999,-4.656e-10,0.0,0.004,3
1245456000,1245452000,0.738,-0.038,-0.036,0.672,0.999,-4.656e-10,0.0,0.004,3
1245556000,1245552000,0.737,-0.055,-0.051,0.671,0.999,-4.656e-10,0.0,0.004,3
1245656000,1245652000,0.735,-0.073,-0.068,0.669,0.999,-4.656e-10,0.0,0.004,3
1245756000,1245752000,0.733,-0.092,-0.085,0.667,0.999,-4.656e-10,0.0,0.004,3
1245856000,1245852000,0.731,-0.109,-0.100,0.665,0.999,-4.656e-10,0.0,0.004,3
1245956000,1245952000,0.728,-0.124,-0.114,0.663,0.999,-4.656e-10,0.0,0.004,3
1246056000,1246052000,0.726,-0.137,-0.126,0.661,0.999,-4.656e-10,0.0,0.004,3
1246156000,1246152000,0.724,-0.148,-0.136,0.659,0.999,-4.656e-10,0.0,0.004,3
1246256000,1246252000,0.722,-0.156,-0.143,0.657,0.999,-4.656e-10,0.0,0.004,3
1246356000,1246352000,0.720,-0.162,-0.149,0.656,0.999,-4.656e-10,0.0,0.004,3
1246456000,1246452000,0.719,-0.167,-0.153,0.655,0.999,-4.656e-10,0.0,0.004,3
1246556000,1246552000,0.719,-0.169,-0.155,0.655,0.999,-4.656e-10,0.0,0.004,3
1246656000,1246652000,0.718,-0.171,-0.156,0.655,0.999,-4.656e-10,0.0,0.004,3
1246756000,1246752000,0.719,-0.170,-0.156,0.655,0.999,-4.656e-10,0.0,0.004,3
1246856000,1246852000,0.721,-0.161,-0.148,0.657,0.999,-4.656e-10,0.0,0.004,3
1246956000,1246952000,0.724,-0.146,-0.134,0.660,0.999,-4.656e-10,0.0,0.004,3
1247056000,1247052000,0.727,-0.126,-0.116,0.663,0.999,-4.656e-10,0.0,0.004,3
1247156000,1247152000,0.731,-0.104,-0.097,0.666,0.999,-4.656e-10,0.0,0.004,3
1247256000,1247252000,0.734,-0.083,-0.077,0.669,0.999,-4.656e-10,0.0,0.004,3
1247356000,1247352000,0.736,-0.063,-0.059,0.670,0.999,-4.656e-10,0.0,0.004,3
1247456000,1247452000,0.737,-0.044,-0.042,0.672,0.999,-4.656e-10,0.0,0.004,3
1247556000,1247552000,0.738,-0.029,-0.028,0.672,0.999,-4.656e-10,0.0,0.004,3
1247656000,1247652000,0.739,-0.015,-0.016,0.672,0.999,-4.656e-10,0.0,0.004,3
1247756000,1247752000,0.739,-0.005,-0.006,0.673,0.999,-4.656e-10,0.0,0.004,3
1247856000,1247852000,0.739,0.002,0.000,0.673,0.999,-4.656e-10,0.0,0.004,3
1247956000,1247952000,0.739,0.008,0.005,0.673,0.999,-4.656e-10,0.0,0.004,3
1248056000,1248052000,0.739,0.012,0.009,0.673,0.999,-4.656e-10,0.0,0.004,3
1248156000,1248152000,0.739,0.014,0.011,0.673,0.999,-4.656e-10,0.0,0.004,3
1248256000,1248252000,0.739,0.016,0.013,0.673,0.999,-4.656e-10,0.0,0.004,3
1248356000,1248352000,0.738,0.021,0.017,0.673,0.999,-4.656e-10,0.0,0.004,3
1248456000,1248452000,0.738,0.033,0.028,0.673,0.999,-4.656e-10,0.0,0.004,3
1248556000,1248552000,0.737,0.049,0.043,0.672,0.999,-4.656e-10,0.0,0.004,3
1248656000,1248652000,0.735,0.066,0.059,0.671,0.999,-4.656e-10,0.0,0.004,3
1248756000,1248752000,0.734,0.085,0.076,0.669,0.999,-4.656e-10,0.0,0.004,3
1248856000,1248852000,0.731,0.102,0.092,0.667,0.999,-4.656e-10,0.0,0.004,3
1248956000,1248948000,0.729,0.118,0.106,0.665,0.999,-4.656e-10,0.0,0.004,3
1249056000,1249052000,0.727,0.133,0.119,0.662,0.999,-4.656e-10,0.0,0.004,3
1249156000,1249152000,0.724,0.144,0.130,0.660,0.999,-4.656e-10,0.0,0.004,3
1249256000,1249252000,0.723,0.154,0.139,0.658,0.999,-4.656e-10,0.0,0.004,3
1249356000,1249352000,0.721,0.161,0.146,0.657,0.999,-4.656e-10,0.0,0.004,3
1249456000,1249452000,0.720,0.166,0.150,0.656,0.999,-4.656e-10,0.0,0.004,3
1249556000,1249552000,0.719,0.169,0.153,0.655,0.999,-4.656e-10,0.0,0.004,3
1249656000,1249652000,0.720,0.165,0.149,0.656,0.999,-4.656e-10,0.0,0.004,3
1249756000,1249752000,0.723,0.153,0.137,0.658,0.999,-4.656e-10,0.0,0.004,3
1249856000,1249852000,0.727,0.135,0.121,0.661,0.999,-4.656e-10,0.0,0.004,3
1249956000,1249952000,0.730,0.115,0.102,0.664,0.999,-4.656e-10,0.0,0.004,3
1250056000,1250052000,0.733,0.093,0.083,0.667,0.999,-4.656e-10,0.0,0.004,3
1250156000,1250152000,0.735,0.073,0.064,0.669,0.999,-4.656e-10,0.0,0.004,3
1250256000,1250252000,0.737,0.054,0.047,0.671,0.999,-4.656e-10,0.0,0.004,3
1250356000,1250352000,0.738,0.037,0.032,0.672,0.999,-4.656e-10,0.0,0.004,3
1250456000,1250452000,0.738,0.023,0.019,0.673,0.999,-4.656e-10,0.0,0.004,3
1250556000,1250552000,0.739,0.011,0.008,0.673,0.999,-4.656e-10,0.0,0.004,3
1250656000,1250652000,0.739,0.002,0.000,0.673,0.999,-4.656e-10,0.0,0.004,3
1250756000,1250752000,0.739,-0.004,-0.005,0.673,0.999,-4.656e-10,0.0,0.004,3
1250856000,1250852000,0.739,-0.009,-0.010,0.673,0.999,-4.656e-10,0.0,0.004,3
1250956000,1250952000,0.739,-0.012,-0.012,0.673,0.999,-4.656e-10,0.0,0.004,3
1251056000,1251052000,0.739,-0.017,-0.017,0.673,0.999,-4.656e-10,0.0,0.004,3
1251156000,1251152000,0.738,-0.028,-0.028,0.672,0.999,-4.656e-10,0.0,0.004,3
1251256000,1251252000,0.738,-0.044,-0.042,0.671,0.999,-4.656e-10,0.0,0.004,3
1251356000,1251352000,0.736,-0.063,-0.059,0.670,0.999,-4.656e-10,0.0,0.004,3
1251456000,1251452000,0.735,-0.081,-0.075,0.668,0.999,-4.656e-10,0.0,0.004,3
1251556000,1251552000,0.732,-0.099,-0.092,0.666,0.999,-4.656e-10,0.0,0.004,3
1251656000,1251652000,0.730,-0.116,-0.107,0.664,0.999,-4.656e-10,0.0,0.004,3
1251756000,1251752000,0.727,-0.130,-0.120,0.662,0.999,-4.656e-10,0.0,0.004,3
1251856000,1251852000,0.725,-0.142,-0.131,0.660,0.999,-4.656e-10,0.0,0.004,3
1251956000,1251952000,0.723,-0.152,-0.140,0.658,0.999,-4.656e-10,0.0,0.004,3
1252056000,1252052000,0.721,-0.159,-0.146,0.657,0.999,-4.656e-10,0.0,0.004,3
1252156000,1252152000,0.720,-0.165,-0.151,0.656,0.999,-4.656e-10,0.0,0.004,3
1252256000,1252252000,0.719,-0.168,-0.154,0.655,0.999,-4.656e-10,0.0,0.004,3
1252356000,1252352000,0.719,-0.170,-0.156,0.655,0.999,-4.656e-10,0.0,0.004,3
1252456000,1252452000,0.719,-0.171,-0.157,0.654,0.999,-4.656e-10,0.0,0.004,3
1252556000,1252552000,0.719,-0.171,-0.156,0.654,0.999,-4.656e-10,0.0,0.004,3
1252656000,1252652000,0.720,-0.164,-0.151,0.656,0.999,-4.656e-10,0.0,0.004,3
1252756000,1252752000,0.723,-0.151,-0.139,0.659,0.999,-4.656e-10,0.0,0.004,3
1252856000,1252852000,0.726,-0.132,-0.122,0.662,0.999,-4.656e-10,0.0,0.004,3
1252956000,1252952000,0.730,-0.111,-0.103,0.665,0.999,-4.656e-10,0.0,0.004,3
1253056000,1253052000,0.733,-0.089,-0.083,0.668,0.999,-4.656e-10,0.0,0.004,3
1253156000,1253152000,0.735,-0.069,-0.065,0.670,0.999,-4.656e-10,0.0,0.004,3
1253256000,1253252000,0.737,-0.050,-0.048,0.672,0.999,-4.656e-10,0.0,0.004,3
1253356000,1253352000,0.738,-0.034,-0.032,0.672,0.999,-4.656e-10,0.0,0.004,3
1253456000,1253452000,0.738,-0.020,-0.020,0.673,0.999,-4.656e-10,0.0,0.004,3
1253556000,1253552000,0.739,-0.008,-0.009,0.673,0.999,-4.656e-10,0.0,0.004,3
1253656000,1253652000,0.739,7.742e-06,-0.001,0.673,0.999,-4.656e-10,0.0,0.004,3
1253756000,1253752000,0.739,0.006,0.004,0.673,0.999,-4.656e-10,0.0,0.004,3
1253856000,1253852000,0.739,0.013,0.010,0.673,0.999,-4.656e-10,0.0,0.004,3
1253956000,1253952000,0.738,0.024,0.020,0.673,0.999,-4.656e-10,0.0,0.004,3
1254056000,1254052000,0.737,0.040,0.035,0.672,0.999,-4.656e-10,0.0,0.004,3
1254156000,1254152000,0.736,0.059,0.052,0.671,0.999,-4.656e-10,0.0,0.004,3
1254256000,1254252000,0.734,0.078,0.069,0.670,0.999,-4.656e-10,0.0,0.004,3
1254356000,1254352000,0.732,0.097,0.087,0.668,0.999,-4.656e-10,0.0,0.004,3
1254456000,1254452000,0.730,0.114,0.102,0.665,0.999,-4.656e-10,0.0,0.004,3
1254556000,1254552000,0.727,0.129,0.116,0.663,0.999,-4.656e-10,0.0,0.004,3
1254656000,1254652000,0.725,0.142,0.128,0.661,0.999,-4.656e-10,0.0,0.004,3
1254756000,1254752000,0.723,0.152,0.137,0.659,0.999,-4.656e-10,0.0,0.004,3
1254856000,1254852000,0.721,0.160,0.145,0.657,0.999,-4.656e-10,0.0,0.004,3
1254956000,1254952000,0.720,0.166,0.150,0.656,0.999,-4.656e-10,0.0,0.004,3
1255056000,1255052000,0.719,0.170,0.154,0.655,0.999,-4.656e-10,0.0,0.004,3
1255156000,1255152000,0.718,0.172,0.156,0.654,0.999,-4.656e-10,0.0,0.004,3
1255256000,1255252000,0.718,0.173,0.156,0.654,0.999,-4.656e-10,0.0,0.004,3
1255356000,1255352000,0.718,0.173,0.156,0.654,0.999,-4.656e-10,0.0,0.004,3
1255456000,1255452000,0.720,0.168,0.151,0.655,0.999,-4.656e-10,0.0,0.004,3
1255556000,1255552000,0.723,0.155,0.140,0.658,0.999,-4.656e-10,0.0,0.004,3
1255656000,1255652000,0.726,0.137,0.123,0.661,0.999,-4.656e-10,0.0,0.004,3
1255756000,1255752000,0.730,0.116,0.104,0.664,0.999,-4.656e-10,0.0,0.004,3
1255856000,1255852000,0.733,0.095,0.084,0.667,0.999,-4.656e-10,0.0,0.004,3
1255956000,1255952000,0.736,0.074,0.065,0.669,0.999,-4.656e-10,0.0,0.004,3
1256056000,1256052000,0.737,0.054,0.047,0.671,0.999,-4.656e-10,0.0,0.004,3
1256156000,1256152000,0.738,0.037,0.032,0.672,0.999,-4.656e-10,0.0,0.004,3
1256256000,1256252000,0.739,0.023,0.019,0.672,0.999,-4.656e-10,0.0,0.004,3
1256356000,1256352000,0.739,0.011,0.008,0.673,0.999,-4.656e-10,0.0,0.004,3
1256456000,1256452000,0.739,0.001,-0.000,0.673,0.999,-4.656e-10,0.0,0.004,3
1256556000,1256552000,0.739,-0.004,-0.006,0.673,0.999,-4.656e-10,0.0,0.004,3
1256656000,1256652000,0.739,-0.009,-0.010,0.673,0.999,-4.656e-10,0.0,0.004,3
1256756000,1256752000,0.739,-0.012,-0.013,0.673,0.999,-4.656e-10,0.0,0.004,3
1256856000,1256852000,0.739,-0.014,-0.014,0.673,0.999,-4.656e-10,0.0,0.004,3
1256956000,1256952000,0.739,-0.014,-0.015,0.673,0.999,-4.656e-10,0.0,0.004,3
1257056000,1257052000,0.739,-0.014,-0.014,0.673,0.999,-4.656e-10,0.0,0.004,3
1257156000,1257152000,0.739,-0.012,-0.013,0.673,0.999,-4.656e-10,0.0,0.004,3
1257256000,1257252000,0.739,-0.011,-0.012,0.673,0.999,-4.656e-10,0.0,0.004,3
1257356000,1257352000,0.739,-0.009,-0.010,0.673,0.999,-4.656e-10,0.0,0.004,3
1257456000,1257452000,0.739,-0.007,-0.008,0.673,0.999,-4.656e-10,0.0,0.004,3
1257556000,1257552000,0.739,-0.005,-0.007,0.673,0.999,-4.656e-10,0.0,0.004,3
1257656000,1257652000,0.739,-0.004,-0.005,0.673,0.999,-4.656e-10,0.0,0.004,3
1257756000,1257752000,0.739,-0.002,-0.004,0.673,0.999,-4.656e-10,0.0,0.004,3
1257856000,1257852000,0.739,-0.001,-0.003,0.673,0.999,-4.656e-10,0.0,0.004,3
1257956000,1257952000,0.739,-0.000,-0.002,0.673,0.999,-4.656e-10,0.0,0.004,3
1258056000,1258052000,0.739,0.000,-0.001,0.673,0.999,-4.656e-10,0.0,0.004,3
1258156000,1258152000,0.739,0.000,-0.001,0.673,0.999,-4.656e-10,0.0,0.004,3
1258256000,1258252000,0.739,0.001,-0.000,0.673,0.999,-4.656e-10,0.0,0.004,3
1258356000,1258352000,0.739,0.001,-0.000,0.673,0.999,-4.656e-10,0.0,0.004,3
1258456000,1258452000,0.739,0.001,-0.000,0.673,0.999,-4.656e-10,0.0,0.004,3
1258556000,1258552000,0.739,0.001,-0.000,0.673,0.999,-4.656e-10,0.0,0.004,3
1258656000,1258652000,0.739,0.001,-0.000,0.673,0.999,-4.656e-10,0.0,0.004,3
1258756000,1258752000,0.739,0.001,-0.000,0.673,0.999,-4.656e-10,0.0,0.004,3
1258856000,1258852000,0.739,0.001,-0.000,0.673,0.999,-4.656e-10,0.0,0.004,3
1258956000,1258952000,0.739,0.001,-0.000,0.673,0.999,-4.656e-10,0.0,0.004,3
1259056000,1259052000,0.739,0.001,-0.000,0.673,0.999,-4.656e-10,0.0,0.004,3
1259156000,1259152000,0.739,0.001,-0.000,0.673,0.999,-4.656e-10,0.0,0.004,3
1259256000,1259252000,0.739,0.001,-0.000,0.673,0.999,-4.656e-10,0.0,0.004,3
1259356000,1259352000,0.739,0.001,-0.000,0.673,0.999,-4.656e-10,0.0,0.004,3
1259456000,1259452000,0.739,0.001,-0.000,0.673,0.999,-4.656e-10,0.0,0.004,3
1259556000,1259552000,0.739,0.001,-0.000,0.673,0.999,-4.656e-10,0.0,0.004,3
1259656000,1259652000,0.739,-0.000,0.000,0.673,0.999,-4.656e-10,0.0,0.004,3
1259756000,1259752000,0.739,-0.003,0.008,0.673,0.999,-4.656e-10,0.0,0.004,3
1259856000,1259852000,0.739,-0.004,0.019,0.673,0.999,-4.656e-10,0.0,0.004,3
1259956000,1259952000,0.739,-0.002,0.034,0.672,0.999,-4.656e-10,0.0,0.004,3
1260056000,1260052000,0.739,0.005,0.053,0.671,0.999,-4.656e-10,0.0,0.004,3
1260156000,1260152000,0.738,0.019,0.072,0.669,0.999,-4.656e-10,0.0,0.004,3
1260256000,1260252000,0.738,0.036,0.090,0.667,0.999,-4.656e-10,0.0,0.004,3
1260356000,1260352000,0.737,0.054,0.108,0.664,0.999,-4.656e-10,0.0,0.004,3
1260456000,1260452000,0.735,0.072,0.124,0.661,0.999,-4.656e-10,0.0,0.004,3
1260556000,1260552000,0.733,0.087,0.139,0.658,0.999,-4.656e-10,0.0,0.004,3
1260656000,1260652000,0.732,0.101,0.152,0.656,0.999,-4.656e-10,0.0,0.004,3
1260756000,1260752000,0.730,0.113,0.162,0.653,0.999,-4.656e-10,0.0,0.004,3
1260856000,1260852000,0.729,0.122,0.170,0.651,0.999,-4.656e-10,0.0,0.004,3
1260956000,1260952000,0.728,0.130,0.175,0.649,0.999,-4.656e-10,0.0,0.004,3
1261056000,1261052000,0.727,0.136,0.176,0.648,0.999,-4.656e-10,0.0,0.004,3
1261156000,1261152000,0.727,0.140,0.174,0.648,0.999,-4.656e-10,0.0,0.004,3
1261256000,1261252000,0.728,0.139,0.169,0.649,0.999,-4.656e-10,0.0,0.004,3
1261356000,1261352000,0.729,0.135,0.162,0.650,0.999,-4.656e-10,0.0,0.004,3
1261456000,1261452000,0.730,0.127,0.152,0.653,0.999,-4.656e-10,0.0,0.004,3
1261556000,1261552000,0.732,0.117,0.139,0.656,0.999,-4.656e-10,0.0,0.004,3
1261656000,1261652000,0.734,0.105,0.124,0.659,0.999,-4.656e-10,0.0,0.004,3
1261756000,1261752000,0.735,0.091,0.108,0.662,0.999,-4.656e-10,0.0,0.004,3
1261856000,1261852000,0.737,0.076,0.090,0.664,0.999,-4.656e-10,0.0,0.004,3
