timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
171128000,0.0,0.727,0.0,0.0,0.686,0.0,0.0,-0.863,0,0
171272000,0.0,0.727,0.0,0.0,0.686,0.0,0.0,-0.863,0,0
171376000,0.0,0.727,0.0,0.0,0.686,0.0,0.0,-0.863,0,0
171528000,0.0,0.727,0.0,0.0,0.686,0.0,0.0,-0.863,0,0
171672000,0.0,0.716,-0.125,-0.176,0.663,0.0,0.0,-0.925,0,0
171776000,0.0,0.716,-0.127,-0.174,0.663,0.0,0.0,-0.887,0,0
171928000,0.0,0.715,-0.129,-0.173,0.663,0.0,0.0,-0.867,0,0
172072000,0.0,0.715,-0.129,-0.173,0.663,0.0,0.0,-0.862,0,0
172176000,0.0,0.715,-0.129,-0.173,0.663,0.0,0.0,-0.863,0,0
172328000,0.0,0.715,-0.129,-0.173,0.663,0.0,0.0,-0.868,0,0
172472000,0.0,0.715,-0.129,-0.173,0.663,0.0,0.0,-0.875,0,0
172576000,0.0,0.715,-0.129,-0.173,0.663,0.0,0.0,-0.881,0,0
172728000,0.0,0.715,-0.129,-0.173,0.663,0.0,0.0,-0.892,0,0
172872000,0.0,0.716,-0.128,-0.174,0.663,0.0,0.0,-0.903,0,0
172976000,0.0,0.716,-0.127,-0.174,0.663,0.0,0.0,-0.910,0,0
173128000,0.0,0.716,-0.126,-0.175,0.663,0.0,0.0,-0.920,0,0
173272000,0.0,0.716,-0.125,-0.176,0.663,0.0,0.0,-0.926,0,0
173376000,0.0,0.716,-0.125,-0.176,0.663,0.0,0.0,-0.930,0,0
173528000,0.0,0.716,-0.123,-0.177,0.662,0.0,0.0,-0.933,0,0
173672000,0.0,0.716,-0.123,-0.178,0.662,0.0,0.0,-0.933,0,0
173776000,0.0,0.717,-0.122,-0.178,0.662,0.0,0.0,-0.933,0,0
173928000,0.0,0.717,-0.121,-0.179,0.662,0.0,0.0,-0.929,0,0
174072000,0.0,0.717,-0.120,-0.179,0.662,0.0,0.0,-0.925,0,0
174176000,0.0,0.717,-0.119,-0.180,0.662,0.0,0.0,-0.922,0,0
174328000,0.0,0.717,-0.119,-0.180,0.661,0.0,0.0,-0.917,0,0
174472000,0.0,0.717,-0.118,-0.181,0.661,0.0,0.0,-0.913,0,0
174576000,0.0,0.717,-0.118,-0.181,0.661,0.0,0.0,-0.910,0,0
174728000,0.0,0.717,-0.117,-0.181,0.661,0.0,0.0,-0.906,0,0
174872000,0.0,0.717,-0.116,-0.181,0.661,0.0,0.0,-0.903,0,0
175028000,0.0,0.719,-0.104,-0.162,0.666,0.0,0.0,-0.888,0,0
175172000,0.0,0.721,-0.089,-0.143,0.671,0.0,0.0,-0.884,0,0
175276000,0.0,0.723,-0.077,-0.129,0.673,0.0,0.0,-0.884,0,0
175428000,0.0,0.724,-0.060,-0.107,0.677,0.0,0.0,-0.884,0,0
175572000,0.0,0.725,-0.047,-0.092,0.679,0.0,0.0,-0.887,0,0
175676000,0.0,0.725,-0.050,-0.100,0.678,0.0,0.0,-0.893,0,0
175828000,0.0,0.724,-0.061,-0.114,0.676,0.0,0.0,-0.896,0,0
175972000,0.0,0.723,-0.072,-0.126,0.674,0.0,0.0,-0.893,0,0
176076000,0.0,0.722,-0.081,-0.137,0.672,0.0,0.0,-0.892,0,0
176228000,0.0,0.720,-0.098,-0.155,0.668,0.0,0.0,-0.891,0,0
176372000,0.0,0.718,-0.111,-0.169,0.664,0.0,0.0,-0.889,0,0
176476000,0.0,0.717,-0.121,-0.179,0.662,0.0,0.0,-0.887,0,0
176628000,0.0,0.716,-0.124,-0.177,0.662,0.0,0.0,-0.877,0,0
176772000,0.0,0.716,-0.125,-0.176,0.663,0.0,0.0,-0.875,0,0
176876000,0.0,0.716,-0.125,-0.176,0.663,0.0,0.0,-0.877,0,0
177024000,0.0,0.716,-0.125,-0.176,0.663,0.0,0.0,-0.881,0,0
177128000,0.0,0.716,-0.125,-0.176,0.663,0.0,0.0,-0.885,0,0
177272000,0.0,0.716,-0.125,-0.176,0.663,0.0,0.0,-0.891,0,0
177376000,0.0,0.716,-0.124,-0.176,0.663,0.0,0.0,-0.895,0,0
177528000,0.0,0.716,-0.124,-0.177,0.662,0.0,0.0,-0.901,0,0
177680000,0.0,0.716,-0.123,-0.177,0.662,0.0,0.0,-0.906,0,0
177828000,0.0,0.716,-0.123,-0.178,0.662,0.0,0.0,-0.911,0,0
177972000,0.0,0.717,-0.122,-0.178,0.662,0.0,0.0,-0.914,0,0
178076000,0.0,0.717,-0.121,-0.178,0.662,0.0,0.0,-0.916,0,0
178228000,0.0,0.717,-0.121,-0.179,0.662,0.0,0.0,-0.918,0,0
178372000,0.0,0.717,-0.118,-0.180,0.661,0.0,0.0,-0.918,0,0
178476000,0.0,0.718,-0.111,-0.174,0.663,0.0,0.0,-0.911,0,0
178628000,0.0,0.723,-0.071,-0.116,0.676,0.0,0.0,-0.884,0,0
178776000,0.0,0.727,-0.020,-0.055,0.683,0.0,0.0,-0.888,0,0
178876000,0.0,0.727,0.025,-0.001,0.686,0.0,0.0,-0.901,0,0
179028000,0.0,0.721,0.096,0.082,0.681,0.0,0.0,-0.933,0,0
179172000,0.0,0.715,0.131,0.116,0.676,0.0,0.0,-0.925,0,0
179276000,0.0,0.713,0.141,0.119,0.675,0.0,0.0,-0.903,0,0
179428000,0.0,0.713,0.141,0.119,0.675,0.0,0.0,-0.874,0,0
179572000,0.0,0.715,0.133,0.109,0.677,0.0,0.0,-0.855,0,0
179676000,0.0,0.716,0.124,0.098,0.678,0.0,0.0,-0.848,0,0
179828000,0.0,0.720,0.100,0.073,0.682,0.0,0.0,-0.847,0,0
179972000,0.0,0.724,0.068,0.040,0.684,0.0,0.0,-0.856,0,0
180076000,0.0,0.726,0.039,0.011,0.686,0.0,0.0,-0.869,0,0
180228000,0.0,0.727,0.003,-0.019,0.685,0.0,0.0,-0.892,0,0
180372000,0.0,0.726,-0.033,-0.052,0.684,0.0,0.0,-0.910,0,0
180476000,0.0,0.725,-0.058,-0.075,0.681,0.0,0.0,-0.919,0,0
180628000,0.0,0.721,-0.091,-0.105,0.677,0.0,0.0,-0.922,0,0
180772000,0.0,0.718,-0.114,-0.126,0.674,0.0,0.0,-0.912,0,0
180876000,0.0,0.716,-0.126,-0.136,0.672,0.0,0.0,-0.899,0,0
181028000,0.0,0.714,-0.135,-0.145,0.670,0.0,0.0,-0.880,0,0
181172000,0.0,0.714,-0.136,-0.145,0.670,0.0,0.0,-0.867,0,0
181276000,0.0,0.715,-0.132,-0.142,0.671,0.0,0.0,-0.862,0,0
181428000,0.0,0.717,-0.121,-0.131,0.673,0.0,0.0,-0.862,0,0
181572000,0.0,0.720,-0.103,-0.114,0.676,0.0,0.0,-0.870,0,0
181676000,0.0,0.722,-0.085,-0.097,0.679,0.0,0.0,-0.878,0,0
181828000,0.0,0.725,-0.053,-0.066,0.682,0.0,0.0,-0.895,0,0
181972000,0.0,0.727,-0.011,-0.026,0.685,0.0,0.0,-0.914,0,0
182076000,0.0,0.727,0.017,0.001,0.686,0.0,0.0,-0.919,0,0
182228000,0.0,0.725,0.056,0.039,0.684,0.0,0.0,-0.930,0,0
182372000,0.0,0.721,0.090,0.071,0.682,0.0,0.0,-0.934,0,0
182476000,0.0,0.719,0.109,0.090,0.680,0.0,0.0,-0.928,0,0
182628000,0.0,0.715,0.128,0.109,0.677,0.0,0.0,-0.910,0,0
182772000,0.0,0.714,0.138,0.119,0.675,0.0,0.0,-0.889,0,0
182876000,0.0,0.713,0.141,0.121,0.675,0.0,0.0,-0.876,0,0
183028000,0.0,0.714,0.139,0.119,0.675,0.0,0.0,-0.864,0,0
183172000,0.0,0.715,0.130,0.111,0.676,0.0,0.0,-0.861,0,0
183276000,0.0,0.717,0.119,0.102,0.678,0.0,0.0,-0.863,0,0
183428000,0.0,0.720,0.098,0.082,0.681,0.0,0.0,-0.873,0,0
183572000,0.0,0.723,0.072,0.057,0.683,0.0,0.0,-0.886,0,0
183676000,0.0,0.725,0.050,0.036,0.685,0.0,0.0,-0.897,0,0
183828000,0.0,0.727,0.014,0.003,0.686,0.0,0.0,-0.911,0,0
183972000,0.0,0.727,-0.019,-0.027,0.685,0.0,0.0,-0.921,0,0
184076000,0.0,0.726,-0.042,-0.048,0.684,0.0,0.0,-0.924,0,0
184228000,0.0,0.724,-0.070,-0.073,0.682,0.0,0.0,-0.920,0,0
184372000,0.0,0.722,-0.088,-0.090,0.680,0.0,0.0,-0.907,0,0
184476000,0.0,0.721,-0.096,-0.098,0.679,0.0,0.0,-0.895,0,0
184628000,0.0,0.720,-0.102,-0.103,0.678,0.0,0.0,-0.878,0,0
184772000,0.0,0.720,-0.100,-0.101,0.678,0.0,0.0,-0.867,0,0
184876000,0.0,0.721,-0.094,-0.096,0.679,0.0,0.0,-0.862,0,0
185028000,0.0,0.722,-0.081,-0.084,0.680,0.0,0.0,-0.862,0,0
185172000,0.0,0.724,-0.062,-0.066,0.682,0.0,0.0,-0.867,0,0
185276000,0.0,0.726,-0.046,-0.051,0.684,0.0,0.0,-0.874,0,0
185428000,0.0,0.727,-0.018,-0.025,0.685,0.0,0.0,-0.886,0,0
185572000,0.0,0.727,0.011,0.002,0.686,0.0,0.0,-0.897,0,0
185676000,0.0,0.726,0.032,0.022,0.685,0.0,0.0,-0.903,0,0
185828000,0.0,0.724,0.061,0.049,0.684,0.0,0.0,-0.907,0,0
185972000,0.0,0.722,0.084,0.070,0.682,0.0,0.0,-0.904,0,0
186076000,0.0,0.720,0.097,0.082,0.681,0.0,0.0,-0.898,0,0
186228000,0.0,0.719,0.109,0.094,0.679,0.0,0.0,-0.886,0,0
186372000,0.0,0.718,0.115,0.099,0.678,0.0,0.0,-0.874,0,0
186476000,0.0,0.718,0.115,0.099,0.678,0.0,0.0,-0.867,0,0
186628000,0.0,0.718,0.111,0.095,0.679,0.0,0.0,-0.862,0,0
186772000,0.0,0.720,0.101,0.084,0.680,0.0,0.0,-0.861,0,0
186876000,0.0,0.721,0.090,0.074,0.682,0.0,0.0,-0.864,0,0
187028000,0.0,0.724,0.069,0.055,0.683,0.0,0.0,-0.871,0,0
187172000,0.0,0.726,0.046,0.033,0.685,0.0,0.0,-0.880,0,0
187276000,0.0,0.727,0.027,0.015,0.685,0.0,0.0,-0.888,0,0
187428000,0.0,0.727,-0.001,-0.011,0.685,0.0,0.0,-0.896,0,0
187572000,0.0,0.726,-0.028,-0.036,0.685,0.0,0.0,-0.901,0,0
187676000,0.0,0.726,-0.045,-0.052,0.684,0.0,0.0,-0.901,0,0
187828000,0.0,0.724,-0.065,-0.071,0.682,0.0,0.0,-0.895,0,0
187972000,0.0,0.723,-0.078,-0.083,0.681,0.0,0.0,-0.886,0,0
188076000,0.0,0.722,-0.084,-0.088,0.680,0.0,0.0,-0.878,0,0
188228000,0.0,0.722,-0.086,-0.091,0.679,0.0,0.0,-0.869,0,0
188372000,0.0,0.722,-0.083,-0.088,0.680,0.0,0.0,-0.863,0,0
188476000,0.0,0.723,-0.078,-0.083,0.680,0.0,0.0,-0.861,0,0
188628000,0.0,0.724,-0.065,-0.072,0.682,0.0,0.0,-0.862,0,0
188772000,0.0,0.725,-0.049,-0.056,0.683,0.0,0.0,-0.867,0,0
188876000,0.0,0.726,-0.034,-0.043,0.684,0.0,0.0,-0.873,0,0
189028000,0.0,0.727,-0.010,-0.020,0.685,0.0,0.0,-0.881,0,0
189172000,0.0,0.727,0.013,0.001,0.686,0.0,0.0,-0.888,0,0
189276000,0.0,0.726,0.030,0.018,0.685,0.0,0.0,-0.892,0,0
189428000,0.0,0.725,0.053,0.039,0.684,0.0,0.0,-0.894,0,0
189572000,0.0,0.723,0.071,0.056,0.683,0.0,0.0,-0.891,0,0
189676000,0.0,0.722,0.081,0.065,0.682,0.0,0.0,-0.886,0,0
189828000,0.0,0.721,0.091,0.074,0.682,0.0,0.0,-0.877,0,0
189972000,0.0,0.721,0.095,0.078,0.681,0.0,0.0,-0.870,0,0
190076000,0.0,0.721,0.095,0.077,0.681,0.0,0.0,-0.865,0,0
190228000,0.0,0.721,0.090,0.072,0.682,0.0,0.0,-0.862,0,0
190372000,0.0,0.722,0.081,0.063,0.683,0.0,0.0,-0.862,0,0
190476000,0.0,0.723,0.071,0.054,0.683,0.0,0.0,-0.864,0,0
190628000,0.0,0.725,0.054,0.037,0.685,0.0,0.0,-0.869,0,0
190772000,0.0,0.726,0.034,0.019,0.685,0.0,0.0,-0.876,0,0
190876000,0.0,0.727,0.019,0.005,0.686,0.0,0.0,-0.881,0,0
191028000,0.0,0.727,-0.003,-0.016,0.685,0.0,0.0,-0.886,0,0
191172000,0.0,0.727,-0.024,-0.035,0.685,0.0,0.0,-0.889,0,0
191276000,0.0,0.726,-0.037,-0.048,0.684,0.0,0.0,-0.889,0,0
191428000,0.0,0.725,-0.052,-0.062,0.683,0.0,0.0,-0.885,0,0
191572000,0.0,0.724,-0.063,-0.072,0.682,0.0,0.0,-0.879,0,0
191676000,0.0,0.724,-0.067,-0.076,0.681,0.0,0.0,-0.874,0,0
191828000,0.0,0.724,-0.069,-0.078,0.681,0.0,0.0,-0.867,0,0
191972000,0.0,0.724,-0.066,-0.075,0.681,0.0,0.0,-0.863,0,0
192076000,0.0,0.724,-0.061,-0.071,0.682,0.0,0.0,-0.862,0,0
192228000,0.0,0.725,-0.051,-0.060,0.683,0.0,0.0,-0.863,0,0
192372000,0.0,0.726,-0.036,-0.047,0.684,0.0,0.0,-0.867,0,0
192476000,0.0,0.727,-0.024,-0.035,0.685,0.0,0.0,-0.871,0,0
192628000,0.0,0.727,-0.005,-0.017,0.685,0.0,0.0,-0.877,0,0
192772000,0.0,0.727,0.015,0.001,0.686,0.0,0.0,-0.898,0,0
192876000,0.0,0.726,0.029,0.014,0.685,0.0,0.0,-0.891,0,0
193028000,0.0,0.725,0.047,0.032,0.685,0.0,0.0,-0.890,0,0
193172000,0.0,0.724,0.061,0.045,0.684,0.0,0.0,-0.893,0,0
193276000,0.0,0.724,0.069,0.052,0.684,0.0,0.0,-0.883,0,0
193428000,0.0,0.723,0.077,0.059,0.683,0.0,0.0,-0.877,0,0
193572000,0.0,0.723,0.080,0.062,0.683,0.0,0.0,-0.878,0,0
193676000,0.0,0.723,0.080,0.061,0.683,0.0,0.0,-0.868,0,0
193828000,0.0,0.723,0.075,0.056,0.683,0.0,0.0,-0.866,0,0
193972000,0.0,0.724,0.067,0.047,0.684,0.0,0.0,-0.873,0,0
194076000,0.0,0.725,0.058,0.039,0.684,0.0,0.0,-0.868,0,0
194228000,0.0,0.726,0.043,0.025,0.685,0.0,0.0,-0.872,0,0
194372000,0.0,0.726,0.027,0.009,0.686,0.0,0.0,-0.883,0,0
194476000,0.0,0.727,0.014,-0.001,0.686,0.0,0.0,-0.880,0,0
194628000,0.0,0.727,-0.003,-0.019,0.685,0.0,0.0,-0.883,0,0
194772000,0.0,0.727,-0.019,-0.033,0.685,0.0,0.0,-0.890,0,0
194876000,0.0,0.726,-0.030,-0.043,0.684,0.0,0.0,-0.883,0,0
195028000,0.0,0.726,-0.042,-0.054,0.683,0.0,0.0,-0.880,0,0
195172000,0.0,0.725,-0.049,-0.061,0.683,0.0,0.0,-0.882,0,0
195276000,0.0,0.725,-0.053,-0.064,0.683,0.0,0.0,-0.874,0,0
195428000,0.0,0.725,-0.053,-0.064,0.683,0.0,0.0,-0.868,0,0
195572000,0.0,0.725,-0.050,-0.061,0.683,0.0,0.0,-0.872,0,0
195724000,0.0,0.726,-0.043,-0.054,0.683,0.0,0.0,-0.872,0,0
195828000,0.0,0.726,-0.035,-0.047,0.684,0.0,0.0,-0.866,0,0
195972000,0.0,0.727,-0.023,-0.035,0.685,0.0,0.0,-0.876,0,0
196076000,0.0,0.727,-0.013,-0.025,0.685,0.0,0.0,-0.871,0,0
196228000,0.0,0.727,0.002,-0.010,0.686,0.0,0.0,-0.875,0,0
196372000,0.0,0.727,0.018,0.004,0.686,0.0,0.0,-0.884,0,0
196476000,0.0,0.726,0.029,0.014,0.685,0.0,0.0,-0.879,0,0
196628000,0.0,0.726,0.043,0.027,0.685,0.0,0.0,-0.879,0,0
196772000,0.0,0.725,0.054,0.037,0.685,0.0,0.0,-0.883,0,0
196876000,0.0,0.724,0.060,0.042,0.684,0.0,0.0,-0.874,0,0
197028000,0.0,0.724,0.065,0.047,0.684,0.0,0.0,-0.870,0,0
197172000,0.0,0.724,0.067,0.049,0.684,0.0,0.0,-0.875,0,0
197276000,0.0,0.724,0.066,0.048,0.684,0.0,0.0,-0.865,0,0
197428000,0.0,0.724,0.061,0.044,0.684,0.0,0.0,-0.865,0,0
197572000,0.0,0.725,0.055,0.037,0.685,0.0,0.0,-0.863,0,0
197676000,0.0,0.725,0.048,0.030,0.685,0.0,0.0,-0.865,0,0
197828000,0.0,0.726,0.035,0.019,0.685,0.0,0.0,-0.868,0,0
197972000,0.0,0.727,0.022,0.007,0.686,0.0,0.0,-0.871,0,0
198076000,0.0,0.727,0.012,-0.002,0.686,0.0,0.0,-0.872,0,0
198228000,0.0,0.727,-0.001,-0.015,0.685,0.0,0.0,-0.874,0,0
198372000,0.0,0.727,-0.014,-0.027,0.685,0.0,0.0,-0.874,0,0
198476000,0.0,0.727,-0.022,-0.035,0.685,0.0,0.0,-0.874,0,0
198628000,0.0,0.726,-0.031,-0.044,0.684,0.0,0.0,-0.872,0,0
198772000,0.0,0.726,-0.038,-0.049,0.684,0.0,0.0,-0.869,0,0
198876000,0.0,0.726,-0.040,-0.051,0.684,0.0,0.0,-0.868,0,0
199028000,0.0,0.726,-0.041,-0.051,0.684,0.0,0.0,-0.866,0,0
199172000,0.0,0.726,-0.038,-0.049,0.684,0.0,0.0,-0.865,0,0
199276000,0.0,0.726,-0.035,-0.045,0.684,0.0,0.0,-0.865,0,0
199428000,0.0,0.726,-0.027,-0.037,0.685,0.0,0.0,-0.865,0,0
199572000,0.0,0.727,-0.017,-0.028,0.685,0.0,0.0,-0.867,0,0
199676000,0.0,0.727,-0.009,-0.020,0.685,0.0,0.0,-0.868,0,0
199828000,0.0,0.727,0.003,-0.009,0.686,0.0,0.0,-0.870,0,0
199972000,0.0,0.727,0.015,0.002,0.686,0.0,0.0,-0.872,0,0
200076000,0.0,0.727,0.024,0.010,0.686,0.0,0.0,-0.873,0,0
200228000,0.0,0.726,0.035,0.020,0.685,0.0,0.0,-0.872,0,0
200372000,0.0,0.726,0.044,0.028,0.685,0.0,0.0,-0.871,0,0
200476000,0.0,0.725,0.049,0.032,0.685,0.0,0.0,-0.870,0,0
200628000,0.0,0.725,0.054,0.037,0.685,0.0,0.0,-0.867,0,0
200772000,0.0,0.725,0.056,0.038,0.685,0.0,0.0,-0.865,0,0
200876000,0.0,0.725,0.055,0.037,0.685,0.0,0.0,-0.864,0,0
201028000,0.0,0.725,0.051,0.033,0.685,0.0,0.0,-0.863,0,0
201172000,0.0,0.726,0.045,0.028,0.685,0.0,0.0,-0.863,0,0
201276000,0.0,0.726,0.040,0.022,0.685,0.0,0.0,-0.864,0,0
201428000,0.0,0.726,0.030,0.013,0.685,0.0,0.0,-0.866,0,0
201572000,0.0,0.727,0.019,0.003,0.686,0.0,0.0,-0.868,0,0
201676000,0.0,0.727,0.011,-0.004,0.686,0.0,0.0,-0.869,0,0
201828000,0.0,0.727,-0.000,-0.015,0.685,0.0,0.0,-0.870,0,0
201972000,0.0,0.727,-0.010,-0.025,0.685,0.0,0.0,-0.870,0,0
202076000,0.0,0.727,-0.017,-0.031,0.685,0.0,0.0,-0.870,0,0
202228000,0.0,0.727,-0.025,-0.038,0.685,0.0,0.0,-0.869,0,0
202372000,0.0,0.726,-0.030,-0.043,0.684,0.0,0.0,-0.867,0,0
202476000,0.0,0.726,-0.032,-0.045,0.684,0.0,0.0,-0.866,0,0
202628000,0.0,0.726,-0.032,-0.046,0.684,0.0,0.0,-0.865,0,0
202772000,0.0,0.726,-0.030,-0.044,0.684,0.0,0.0,-0.864,0,0
202876000,0.0,0.726,-0.027,-0.041,0.684,0.0,0.0,-0.864,0,0
203028000,0.0,0.727,-0.020,-0.034,0.685,0.0,0.0,-0.864,0,0
203172000,0.0,0.727,-0.012,-0.026,0.685,0.0,0.0,-0.865,0,0
203276000,0.0,0.727,-0.005,-0.020,0.685,0.0,0.0,-0.866,0,0
203428000,0.0,0.727,0.004,-0.010,0.686,0.0,0.0,-0.867,0,0
203572000,0.0,0.727,0.014,-0.000,0.686,0.0,0.0,-0.869,0,0
203676000,0.0,0.727,0.022,0.006,0.686,0.0,0.0,-0.870,0,0
203828000,0.0,0.726,0.031,0.015,0.685,0.0,0.0,-0.870,0,0
203972000,0.0,0.726,0.039,0.022,0.685,0.0,0.0,-0.869,0,0
204076000,0.0,0.726,0.043,0.026,0.685,0.0,0.0,-0.868,0,0
204228000,0.0,0.725,0.047,0.030,0.685,0.0,0.0,-0.867,0,0
204372000,0.0,0.725,0.049,0.031,0.685,0.0,0.0,-0.865,0,0
204476000,0.0,0.725,0.049,0.030,0.685,0.0,0.0,-0.864,0,0
204628000,0.0,0.726,0.046,0.028,0.685,0.0,0.0,-0.863,0,0
204772000,0.0,0.726,0.027,0.012,0.685,0.0,0.0,-0.616,0,0
204876000,0.0,0.726,0.040,0.023,0.685,0.0,0.0,-0.624,0,0
205028000,0.0,0.725,0.059,0.039,0.684,0.0,0.0,-0.632,0,0
205128000,0.0,0.723,0.079,0.056,0.683,0.0,0.0,-0.675,0,0
205228000,0.0,0.719,0.107,0.080,0.681,0.0,0.0,-0.798,0,0
205372000,0.0,0.718,0.115,0.098,0.679,0.0,0.0,-1.0,0,0
205476000,0.0,0.719,-0.108,-0.101,0.678,0.0,0.0,-0.646,0,0
205628000,0.0,0.727,-0.002,-0.023,0.685,0.0,0.0,-0.606,0,0
205772000,0.0,0.726,0.032,0.010,0.686,0.0,0.0,-0.593,0,0
205876000,0.0,0.726,0.032,0.011,0.686,0.0,0.0,-0.585,0,0
206020000,0.0,0.726,0.030,0.011,0.686,0.0,0.0,-0.574,0,0
206124000,0.0,0.726,0.030,0.011,0.686,0.0,0.0,-0.566,0,0
206228000,0.0,0.726,0.029,0.011,0.686,0.0,0.0,-0.559,0,0
206372000,0.0,0.726,0.028,0.011,0.686,0.0,0.0,-0.548,0,0
206476000,0.0,0.726,0.028,0.011,0.686,0.0,0.0,-0.539,0,0
206628000,0.0,0.726,0.028,0.011,0.685,0.0,0.0,-0.527,0,0
206772000,0.0,0.726,0.027,0.012,0.685,0.0,0.0,-0.514,0,0
206876000,0.0,0.726,0.027,0.012,0.685,0.0,0.0,-0.505,0,0
207028000,0.0,0.726,0.027,0.012,0.685,0.0,0.0,-0.491,0,0
207176000,0.0,0.726,0.027,0.012,0.685,0.0,0.0,-0.478,0,0
207324000,0.0,0.726,0.027,0.013,0.685,0.0,0.0,-0.465,0,0
207428000,0.0,0.727,0.027,0.013,0.685,0.0,0.0,-0.455,0,0
207572000,0.0,0.727,0.026,0.013,0.685,0.0,0.0,-0.441,0,0
207676000,0.0,0.737,0.0,0.0,0.675,0.0,0.0,-0.12,0,0
207828000,0.0,0.737,0.0,0.0,0.675,0.0,0.0,-0.12,0,0
207972000,0.0,0.737,0.0,0.0,0.675,0.0,0.0,-0.12,0,0
208076000,0.0,0.737,0.0,0.0,0.675,0.0,0.0,-0.12,0,0
208228000,0.0,0.737,0.0,0.0,0.675,0.0,0.0,-0.12,0,0
208372000,0.0,0.737,0.0,0.0,0.675,0.0,0.0,-0.001,0,0
208476000,0.0,0.737,0.0,0.0,0.675,0.0,0.0,-0.001,0,0
208628000,0.0,0.737,0.0,0.0,0.675,0.0,0.0,-0.001,0,0
208772000,0.0,0.737,0.0,0.0,0.675,0.0,0.0,-0.001,0,0
208876000,0.0,0.737,0.0,0.0,0.675,0.0,0.0,-0.001,0,0
209028000,0.0,0.737,0.0,0.0,0.675,0.0,0.0,-0.001,0,0
209172000,0.0,0.737,0.0,0.0,0.675,0.0,0.0,-0.001,0,0
209276000,0.0,0.736,0.0,0.0,0.676,0.0,0.0,-0.001,0,0
209428000,0.0,0.736,0.0,0.0,0.676,0.0,0.0,-0.001,0,0
209572000,0.0,0.736,0.0,0.0,0.676,0.0,0.0,-0.001,0,0
209676000,0.0,0.736,0.0,0.0,0.676,0.0,0.0,-0.001,0,0
209828000,0.0,0.736,0.0,0.0,0.676,0.0,0.0,-0.001,0,0
209972000,0.0,0.735,0.0,0.0,0.677,0.0,0.0,-0.001,0,0
210076000,0.0,0.735,0.0,0.0,0.677,0.0,0.0,-0.001,0,0
210228000,0.0,0.735,0.0,0.0,0.677,0.0,0.0,-0.001,0,0
210372000,0.0,0.735,0.0,0.0,0.677,0.0,0.0,-0.001,0,0
210476000,0.0,0.735,0.0,0.0,0.677,0.0,0.0,-0.001,0,0
210628000,0.0,0.740,0.0,0.0,0.671,0.0,0.0,-0.001,0,0
210772000,0.0,0.740,0.0,0.0,0.672,0.0,0.0,-0.001,0,0
210876000,0.0,0.740,0.0,0.0,0.672,0.0,0.0,-0.001,0,0
211028000,0.0,0.740,0.0,0.0,0.672,0.0,0.0,-0.001,0,0
211172000,0.0,0.740,0.0,0.0,0.672,0.0,0.0,-0.001,0,0
211324000,0.0,0.740,0.0,0.0,0.672,0.0,0.0,-0.001,0,0
