timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
152796000,152792000,0.724,-0.027,-0.026,0.687,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
152896000,152892000,0.724,-0.032,-0.031,0.687,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
152996000,152992000,0.724,-0.036,-0.034,0.687,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
153096000,153092000,0.724,-0.038,-0.036,0.687,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
153196000,153192000,0.724,-0.038,-0.037,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
153296000,153292000,0.725,-0.035,-0.034,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
153396000,153392000,0.725,-0.026,-0.025,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
153496000,153492000,0.726,-0.012,-0.013,0.687,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
153596000,153592000,0.726,0.003,0.002,0.687,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
153696000,153692000,0.725,0.022,0.020,0.687,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
153796000,153792000,0.724,0.042,0.038,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
153896000,153892000,0.723,0.063,0.058,0.685,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
153996000,153992000,0.720,0.083,0.077,0.683,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
154096000,154088000,0.718,0.102,0.095,0.681,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
154196000,154192000,0.715,0.121,0.113,0.678,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
154296000,154292000,0.712,0.138,0.129,0.675,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
154396000,154392000,0.709,0.153,0.143,0.672,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
154496000,154492000,0.707,0.165,0.155,0.669,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
154596000,154592000,0.705,0.176,0.165,0.666,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
154696000,154692000,0.704,0.184,0.173,0.663,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
154796000,154792000,0.703,0.190,0.179,0.660,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
154896000,154892000,0.702,0.194,0.183,0.659,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
154996000,154992000,0.702,0.196,0.185,0.658,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
155096000,155092000,0.701,0.197,0.186,0.658,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
155196000,155192000,0.701,0.195,0.184,0.659,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
155296000,155292000,0.702,0.190,0.179,0.661,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
155396000,155392000,0.705,0.179,0.169,0.664,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
155496000,155492000,0.708,0.164,0.155,0.668,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
155596000,155592000,0.712,0.146,0.138,0.672,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
155696000,155692000,0.715,0.126,0.119,0.676,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
155796000,155792000,0.718,0.105,0.099,0.680,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
155896000,155892000,0.721,0.084,0.079,0.682,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
155996000,155992000,0.723,0.063,0.060,0.685,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
156096000,156092000,0.724,0.043,0.041,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
156196000,156188000,0.725,0.026,0.025,0.687,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
156296000,156292000,0.725,0.009,0.008,0.687,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
156396000,156392000,0.726,-0.004,-0.004,0.687,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
156496000,156492000,0.725,-0.017,-0.016,0.687,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
156596000,156592000,0.725,-0.027,-0.025,0.687,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
156696000,156692000,0.725,-0.034,-0.033,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
156796000,156792000,0.724,-0.040,-0.038,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
156896000,156892000,0.724,-0.044,-0.042,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
156996000,156992000,0.724,-0.046,-0.044,0.685,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
157096000,157092000,0.724,-0.046,-0.044,0.685,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
157196000,157192000,0.725,-0.043,-0.041,0.685,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
157296000,157292000,0.725,-0.034,-0.033,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
157396000,157392000,0.726,-0.021,-0.021,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
157496000,157492000,0.726,-0.004,-0.005,0.687,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
157596000,157592000,0.726,0.015,0.013,0.687,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
157696000,157692000,0.725,0.035,0.032,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
157796000,157792000,0.724,0.057,0.052,0.685,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
157896000,157892000,0.722,0.078,0.072,0.683,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
157996000,157992000,0.719,0.099,0.092,0.681,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
158096000,158092000,0.716,0.118,0.110,0.678,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
158200000,158192000,0.713,0.135,0.127,0.675,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
158300000,158296000,0.710,0.152,0.142,0.672,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
158400000,158396000,0.707,0.165,0.155,0.669,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
158500000,158496000,0.705,0.176,0.166,0.666,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
158600000,158596000,0.703,0.185,0.174,0.663,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
158700000,158696000,0.702,0.191,0.180,0.661,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
158800000,158796000,0.701,0.195,0.184,0.660,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
158900000,158896000,0.700,0.198,0.186,0.659,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
159000000,158996000,0.700,0.198,0.187,0.659,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
159100000,159096000,0.701,0.196,0.185,0.659,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
159200000,159196000,0.703,0.188,0.177,0.661,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
159300000,159296000,0.706,0.176,0.166,0.664,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
159400000,159396000,0.710,0.160,0.151,0.668,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
159500000,159496000,0.714,0.141,0.133,0.672,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
159600000,159596000,0.717,0.120,0.114,0.676,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
159700000,159696000,0.720,0.099,0.093,0.679,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
159800000,159796000,0.723,0.078,0.073,0.682,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
159900000,159896000,0.724,0.057,0.054,0.684,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
160000000,159996000,0.726,0.038,0.036,0.685,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
160100000,160096000,0.726,0.020,0.019,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
160200000,160196000,0.726,0.004,0.004,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
160300000,160296000,0.726,-0.009,-0.008,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
160400000,160396000,0.726,-0.020,-0.019,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
160500000,160496000,0.726,-0.030,-0.028,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
160600000,160596000,0.725,-0.037,-0.035,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
160700000,160696000,0.725,-0.042,-0.040,0.685,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
160800000,160796000,0.725,-0.045,-0.043,0.685,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
160900000,160896000,0.725,-0.047,-0.044,0.685,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
161000000,160996000,0.725,-0.046,-0.044,0.685,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
161100000,161096000,0.725,-0.045,-0.043,0.685,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
161200000,161196000,0.725,-0.043,-0.041,0.685,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
161300000,161296000,0.725,-0.039,-0.038,0.685,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
161400000,161396000,0.725,-0.036,-0.034,0.685,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
161500000,161496000,0.726,-0.031,-0.030,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
161600000,161596000,0.726,-0.027,-0.026,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
161700000,161696000,0.726,-0.022,-0.022,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
161800000,161796000,0.726,-0.018,-0.017,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
161900000,161896000,0.726,-0.013,-0.013,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
162000000,161996000,0.726,-0.009,-0.009,0.687,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
162100000,162096000,0.726,-0.005,-0.005,0.687,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
162200000,162196000,0.726,-0.002,-0.002,0.687,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
162300000,162296000,0.726,0.000,0.000,0.687,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
162400000,162396000,0.726,0.003,0.002,0.687,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
162500000,162496000,0.726,0.005,0.005,0.687,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
162600000,162596000,0.726,0.007,0.006,0.687,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
162700000,162696000,0.726,0.008,0.008,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
162800000,162796000,0.726,0.009,0.008,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
162900000,162896000,0.726,0.010,0.009,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
163000000,162996000,0.726,0.010,0.009,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
163100000,163096000,0.726,0.010,0.009,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
163200000,163196000,0.726,0.009,0.008,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
163300000,163296000,0.726,0.008,0.008,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
163400000,163396000,0.726,0.008,0.007,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
163500000,163496000,0.727,0.007,0.006,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
163600000,163596000,0.727,0.006,0.005,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
163700000,163696000,0.727,0.005,0.004,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
163800000,163796000,0.727,0.004,0.003,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
163900000,163896000,0.727,0.003,0.003,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
164000000,163996000,0.727,0.002,0.002,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
164100000,164096000,0.727,0.001,0.001,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
164200000,164196000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
164300000,164296000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
164400000,164396000,0.727,-0.000,-0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
164500000,164496000,0.727,-0.000,-0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
164600000,164596000,0.727,-0.000,-0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
164700000,164696000,0.727,-0.001,-0.001,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
164800000,164796000,0.727,-0.001,-0.001,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
164900000,164896000,0.727,-0.001,-0.001,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
165000000,164996000,0.727,-0.001,-0.001,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
165100000,165096000,0.727,-0.001,-0.001,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
165200000,165196000,0.727,-0.001,-0.001,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
165300000,165296000,0.727,-0.001,-0.001,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
165400000,165396000,0.727,-0.001,-0.001,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
165500000,165496000,0.727,-0.001,-0.001,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
165600000,165596000,0.727,-0.001,-0.001,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
165700000,165696000,0.727,-0.001,-0.001,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
165800000,165796000,0.727,-0.001,-0.001,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
165900000,165896000,0.727,-0.001,-0.001,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
166000000,165996000,0.727,-0.000,-0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
166104000,166096000,0.727,-0.000,-0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
166204000,166200000,0.727,-0.000,-0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
166304000,166300000,0.727,-0.000,-0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
166404000,166400000,0.727,-0.000,-0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
166504000,166500000,0.727,-0.000,-0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
166604000,166600000,0.727,-0.000,-0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
166704000,166700000,0.727,-0.000,-0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
166804000,166800000,0.727,-0.000,-0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
166904000,166896000,0.727,-0.000,-0.000,0.685,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
167004000,167000000,0.727,-0.000,-0.000,0.685,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
167104000,167100000,0.727,-9.228e-05,-7.665e-05,0.685,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
167204000,167200000,0.727,-3.703e-05,-2.691e-05,0.685,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
167304000,167296000,0.727,1.375e-05,2.227e-05,0.685,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
167408000,167396000,0.727,7.257e-05,6.455e-05,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
167508000,167500000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
167608000,167600000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
167708000,167700000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
167808000,167800000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
167908000,167900000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
168008000,168000000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
168108000,168100000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
168208000,168200000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
168308000,168300000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
168408000,168400000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
168508000,168500000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
168608000,168600000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
168708000,168700000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
168808000,168800000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
168908000,168900000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
169008000,169000000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
169108000,169100000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
169208000,169200000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
169308000,169300000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
169408000,169400000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
169508000,169500000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
169608000,169600000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
169708000,169700000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
169808000,169800000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
169908000,169900000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
170008000,170000000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
170108000,170100000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
170208000,170200000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
170308000,170300000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
170408000,170400000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
170508000,170500000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
170608000,170600000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
170708000,170700000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
170808000,170800000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
170908000,170900000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
171012000,171000000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
171112000,171104000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
171212000,171204000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
171312000,171304000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
171412000,171404000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
171512000,171504000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
171612000,171604000,0.727,0.000,0.000,0.686,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
171712000,171704000,0.727,0.007,-0.011,0.685,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
171812000,171804000,0.728,0.012,-0.029,0.684,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
171912000,171904000,0.728,0.006,-0.044,0.683,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
172012000,172004000,0.728,-0.004,-0.057,0.682,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
172112000,172104000,0.728,-0.019,-0.071,0.681,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
172212000,172204000,0.727,-0.035,-0.086,0.679,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
172312000,172304000,0.726,-0.052,-0.101,0.677,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
172412000,172404000,0.724,-0.068,-0.117,0.675,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
172512000,172504000,0.722,-0.084,-0.131,0.672,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
172612000,172604000,0.720,-0.099,-0.145,0.670,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
172712000,172704000,0.718,-0.113,-0.158,0.667,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
172812000,172804000,0.716,-0.125,-0.169,0.664,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
172912000,172904000,0.715,-0.135,-0.179,0.661,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
173012000,173004000,0.713,-0.143,-0.188,0.659,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
173112000,173104000,0.712,-0.149,-0.194,0.657,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
173212000,173204000,0.711,-0.154,-0.199,0.656,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
173312000,173304000,0.710,-0.157,-0.203,0.655,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
173412000,173404000,0.709,-0.158,-0.205,0.654,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
173512000,173504000,0.709,-0.158,-0.207,0.654,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
173612000,173604000,0.709,-0.157,-0.207,0.654,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
173712000,173704000,0.710,-0.154,-0.206,0.655,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
173812000,173804000,0.710,-0.151,-0.204,0.655,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
173912000,173904000,0.711,-0.148,-0.202,0.656,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
174012000,174004000,0.712,-0.144,-0.199,0.657,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
174112000,174104000,0.712,-0.140,-0.196,0.658,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
174212000,174204000,0.713,-0.136,-0.194,0.659,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
174312000,174304000,0.714,-0.132,-0.191,0.660,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
174412000,174404000,0.715,-0.128,-0.188,0.660,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
174512000,174504000,0.715,-0.124,-0.185,0.661,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
174612000,174604000,0.716,-0.121,-0.183,0.662,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
174712000,174704000,0.716,-0.118,-0.181,0.662,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
174812000,174804000,0.717,-0.116,-0.179,0.663,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
174912000,174904000,0.717,-0.113,-0.178,0.663,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
175012000,175000000,0.718,-0.112,-0.176,0.663,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
175112000,175100000,0.718,-0.112,-0.173,0.663,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
175212000,175200000,0.719,-0.112,-0.169,0.664,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
175312000,175300000,0.719,-0.111,-0.165,0.665,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
175412000,175400000,0.720,-0.110,-0.160,0.665,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
175512000,175500000,0.720,-0.107,-0.154,0.667,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
175612000,175600000,0.721,-0.103,-0.147,0.668,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
175712000,175700000,0.721,-0.097,-0.141,0.670,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
175812000,175800000,0.722,-0.089,-0.136,0.672,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
175912000,175900000,0.722,-0.081,-0.131,0.673,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
176012000,176000000,0.723,-0.074,-0.126,0.674,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
176112000,176100000,0.723,-0.068,-0.122,0.675,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
176212000,176200000,0.724,-0.063,-0.119,0.676,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
176312000,176300000,0.724,-0.059,-0.118,0.676,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
176412000,176400000,0.724,-0.058,-0.118,0.676,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
176512000,176500000,0.724,-0.058,-0.119,0.675,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
176612000,176600000,0.724,-0.061,-0.122,0.675,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
176712000,176700000,0.724,-0.066,-0.125,0.674,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
176812000,176800000,0.724,-0.072,-0.129,0.673,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
176912000,176900000,0.723,-0.079,-0.134,0.672,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
177012000,176996000,0.722,-0.086,-0.140,0.671,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
177116000,177096000,0.721,-0.093,-0.146,0.670,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
177216000,177200000,0.720,-0.100,-0.152,0.668,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
177316000,177300000,0.719,-0.106,-0.158,0.667,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
177416000,177400000,0.718,-0.112,-0.164,0.666,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
177516000,177500000,0.717,-0.118,-0.170,0.664,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
177616000,177600000,0.716,-0.123,-0.175,0.663,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
177716000,177696000,0.716,-0.126,-0.179,0.662,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
177816000,177796000,0.715,-0.130,-0.182,0.661,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
177916000,177896000,0.714,-0.132,-0.185,0.660,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
178016000,177996000,0.714,-0.134,-0.188,0.660,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
178116000,178096000,0.714,-0.135,-0.190,0.659,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
178216000,178196000,0.714,-0.135,-0.191,0.659,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
178316000,178296000,0.714,-0.135,-0.191,0.659,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
178416000,178396000,0.714,-0.134,-0.192,0.659,1.0,-1.818e-12,1.818e-12,-1.761e-05,2
